,core_log_return_oos
2023-01-27,0.0019551450925275903
2023-01-30,-0.005085804113302025
2023-01-31,0.0014584514185670828
2023-02-01,-0.0007247227814448762
2023-02-02,0.019083358963737668
2023-02-03,-0.0034030003738177612
2023-02-06,-0.00495772296358536
2023-02-07,-0.0004861656700138578
2023-02-08,-0.0024216881530265298
2023-02-09,0.0024329515013341344
2023-02-10,-0.004144966254733451
2023-02-13,0.0010731810666445457
2023-02-14,-0.0036024152598396783
2023-02-15,0.0007846751319010336
2023-02-16,-0.0002673752561032597
2023-02-17,-0.002760771161974588
2023-02-20,-0.00045060062505441106
2023-02-21,-0.007267939699115468
2023-02-22,0.0006421851943721418
2023-02-23,0.002630986001038997
2023-02-24,-0.005151557549546954
2023-02-27,0.0003361125531643553
2023-02-28,-0.003441941846826628
2023-03-01,-0.0060871320664391375
2023-03-02,0.0004991088818369739
2023-03-03,0.005520473142534564
2023-03-06,0.0013609459281406751
2023-03-07,-0.0011761846452995651
2023-03-08,0.0015220652247986785
2023-03-09,0.0007293023614108038
2023-03-10,-0.002817833083143575
2023-03-13,-0.0017325162978834993
2023-03-14,-0.000581840702343002
2023-03-15,0.006301451561510612
2023-03-16,-0.0003957278465391038
2023-03-17,-0.000130952801007158
2023-03-20,0.0033268818563313134
2023-03-21,-0.00016092783647475323
2023-03-22,-0.0018902479584633764
2023-03-23,0.002547595259016519
2023-03-24,0.0004153906805483238
2023-03-27,-0.0002492148434399661
2023-03-28,-0.003767589477227662
2023-03-29,0.0031833820813832858
2023-03-30,-0.0005814598817483719
2023-03-31,0.007678069255519794
2023-04-03,0.003265813654456028
2023-04-04,-0.0027800629161382293
2023-04-05,0.00225392770145887
2023-04-06,0.0003446079751680053
2023-04-07,0.0
2023-04-10,0.0
2023-04-11,-0.0026939412853497304
2023-04-12,-0.0027326970099971495
2023-04-13,-0.0012139138931041105
2023-04-14,0.0012869483516781755
2023-04-17,0.00045597390509216406
2023-04-18,0.0011946919172473357
2023-04-19,-0.0024914264042410796
2023-04-20,0.0016138358743040637
2023-04-21,-0.0023068087436141724
2023-04-24,-0.0015789748345624028
2023-04-25,0.0029789676100486027
2023-04-26,-0.0038208421016932247
2023-04-27,-0.0004985787259456463
2023-04-28,0.008155750007420403
2023-05-01,0.0
2023-05-02,-0.0008319514088057413
2023-05-03,-0.0006249502490347293
2023-05-04,0.00032286834759404494
2023-05-05,0.0009940952126912712
2023-05-08,0.0005661545044518179
2023-05-09,-0.0003818900374064708
2023-05-10,0.0014463719538977816
2023-05-11,0.003427968028557389
2023-05-12,-0.0005539160575781917
2023-05-15,-0.000729025610696334
2023-05-16,-0.0026331094967507935
2023-05-17,0.000245888418810932
2023-05-18,0.0012064173325508805
