,core_ret,sat_pocket_ret,portfolio_ret
2021-02-26,-0.0051684310313178106,8.224361224931783e-05,-0.0037253083887843308
2021-03-01,0.005941727118172535,-0.0011632896988880504,0.003981484345857383
2021-03-02,7.32419373978832e-05,0.0026213214475069198,0.0007726433718305873
2021-03-03,-0.00251377171986511,0.0006488990952796122,-0.0016440725714091746
2021-03-04,-0.0023956686198930432,-0.0004233970526762841,-0.0018520703211583735
2021-03-05,-0.004790614173490804,0.0007792095327114031,-0.0032532597703765105
2021-03-08,0.007256183261332483,-0.001458685879225935,0.004841017920505891
2021-03-09,0.0003829094638341246,0.001545894581711246,0.0007031887398989414
2021-03-10,0.0018740203945537548,0.0007725632200853091,0.0015704301105859452
2021-03-11,0.005480648166591884,0.001184874557898578,0.004297564294364172
2021-03-12,-0.00011638649642797816,-0.00027204445236481817,-0.00015912283802832066
2021-03-15,0.00046168846949190545,-0.0003095702961005488,0.00024996106183293514
2021-03-16,0.00151938424300746,0.0006525377162795152,0.0012815490207618583
2021-03-17,-0.0015037625853804304,0.0011688745474581562,-0.0007709362899233853
2021-03-18,0.0001634813679010083,-0.0007057403816765734,-7.53184068480675e-05
2021-03-19,-0.0020504933702131245,0.0009173793259215151,-0.0012356489410134766
2021-03-22,0.00036593638909421244,-6.750491625258864e-05,0.00024667635601349904
2021-03-23,0.0011537360438369504,0.0006094175977786331,0.001004015551354179
2021-03-24,0.0008889500191258115,0.0014573973718008566,0.0010452457837929361
2021-03-25,-0.006075990593175651,-0.0003263727269888361,-0.004494470499430143
2021-03-26,0.004358447236676666,0.0005581853916404957,0.0033087505836173633
2021-03-29,-0.00018629669008884964,0.00031515388891504686,-4.816727353960259e-05
2021-03-30,0.004894252799659604,-3.767455905542697e-05,0.0035352120498192345
2021-03-31,-0.00258566400685023,0.00028649998532399997,-0.0017970289783956
2021-04-01,0.005667968043124194,-0.00024423276829356705,0.004041215269413909
2021-04-06,0.004911811908204333,-0.00021982483698393396,0.003500354707248242
2021-04-07,0.005486503129135789,0.0009523986592709522,0.0042440205150958065
2021-04-08,0.002318612498310779,-0.00024019043627874324,0.0016197209184526447
2021-04-09,-0.0008998085647354825,0.0003927402087631592,-0.0005474273768302226
2021-04-12,-0.0006698924327603883,0.0012949730208283907,-0.00013371697221059998
2021-04-13,0.0004973216241574985,-8.022640476892479e-05,0.0003394942486196358
2021-04-14,-0.00032145458577337305,-0.0006267114911404033,-0.00040483757633259776
2021-04-15,0.0011671639337114126,0.0010915563045241646,0.0011465157820278386
2021-04-16,-0.00013082672714637145,0.0004427746087812236,2.581298412910666e-05
2021-04-19,-0.0010710539128359065,0.00017936753581761835,-0.0007294450134660693
2021-04-20,-0.000960175737168778,0.0002144112273687425,-0.0006389925974760582
2021-04-21,0.0003444015797429145,-0.0010953197531216664,-4.961700749800971e-05
2021-04-22,0.001739495892424836,0.0016101638289353142,0.0017041376985015083
2021-04-23,9.3893331745587e-05,0.00012869063555291817,0.0001034057013538959
2021-04-26,0.0007065578586540333,-0.00022872617496540534,0.0004508773497065773
2021-04-27,-0.0005756152427294214,-2.934507492717575e-05,-0.00042638169267178054
2021-04-28,2.6972342868525345e-05,-7.468741556343678e-05,-8.107461116077595e-07
2021-04-29,-0.0008777444133213352,0.00046905987623846457,-0.0005096969219147737
2021-04-30,0.000985941092707776,-0.0004279877526585212,0.0005991717851739003
2021-05-03,0.0,-0.00015339683662452094,-4.1917444731226304e-05
2021-05-04,-0.0012712188687651338,0.001433945416542665,-0.0005320841164678407
2021-05-05,0.0011631169339656466,-0.0010103027083975555,0.0005681031644689846
2021-05-06,0.00045452907300802536,0.0014548156901459269,0.0007279440132447769
2021-05-07,0.0007865850033954569,0.0002339440943769269,0.0006354182986296342
2021-05-10,-0.0006348992615019533,0.0010929057560579492,-0.00016247350794214467
2021-05-11,-0.0025795232642188415,-0.00033968294262671616,-0.001966325104238598
2021-05-12,-0.0016821112239356895,0.00026645900663659403,-0.0011477842422880757
2021-05-13,-0.00029411371553200727,0.0,-0.00021334916354285923
2021-05-14,0.0018755494700868347,-0.0004981352791663881,0.0012235890717157147
2021-05-17,-0.00041562499285452414,0.0011563966602973685,1.5406731929527493e-05
2021-05-18,-3.998462322107876e-05,2.0735561940346967e-05,-2.331679425876533e-05
2021-05-19,-0.0010718393526290004,-0.000539609236392965,-0.0009257345387964372
2021-05-20,0.0007725956723927396,-0.001086238931307824,0.0002621216531348634
2021-05-21,0.0006901385543778282,0.0009958548503627871,0.0007739813318570044
2021-05-24,0.0011185764711783008,0.0007943178148226213,0.001029628730800476
2021-05-25,0.001252273633083112,0.0011231453634337773,0.0012168606451611556
2021-05-26,0.000152828992124876,0.0009170650859030543,0.0003623985187287579
2021-05-27,-0.0002769935353126307,-5.545834234659207e-05,-0.00021621026678591423
2021-05-28,0.0011112155329817686,0.00016902878501201852,0.0008526633929777602
2021-05-31,0.0,0.0016744888179467121,0.00045919447050837435
2021-06-01,0.000730312391456156,-0.000737709666305175,0.00032724820408921095
2021-06-02,0.0005562412213306889,0.0008709545421621256,0.0006425577878186571
2021-06-03,-0.0002855669402188621,0.0002915819928342113,-0.00012723590747506646
2021-06-04,0.0008798681137451858,0.0006984223525161359,0.0008300706929143128
2021-06-07,0.0007418790446496182,0.0007508793175266497,0.0007443488263542556
2021-06-08,0.0005668694026170762,0.0006429954683445739,0.0005877594349376646
2021-06-09,0.0007620938839110192,4.957471275338928e-05,0.0005665580966253045
2021-06-10,-0.0004974103611371516,0.001796265020661799,0.0001317150100946536
2021-06-11,0.0008288406792655856,8.734846835137152e-05,0.0006251205005354163
2021-06-14,0.00025942374480014685,0.0004581194782521895,0.0003139847708251175
2021-06-15,-0.0005579139060279958,0.0005538785132664446,-0.0002525763196916651
2021-06-16,6.610685485375356e-05,-1.4420529164164107e-05,4.397334252364493e-05
2021-06-17,-0.0025142048288784302,0.0005420120562716935,-0.0016742313829882813
2021-06-18,-0.0008241297714418616,-0.00010794233142989306,-0.0006268551882880071
2021-06-21,-0.0007927678013901485,-0.0003440375837862854,-0.0006691004117534483
2021-06-22,-0.0002919171888347005,0.0012875984242810825,0.0001435295531522887
2021-06-23,-7.553140536764591e-05,8.712900891055023e-05,-3.0637281138839136e-05
2021-06-24,0.0008091507152230282,-0.0009744371032848235,0.0003168241488858272
2021-06-25,-5.369267586319282e-05,0.0010120683485438891,0.0002401112775340302
2021-06-28,-0.00019237661766191572,0.00016960444781096427,-9.251037681324066e-05
2021-06-29,0.0006706540849603648,0.0004906425000287722,0.0006209780258879291
2021-06-30,-0.00034108665440824026,0.0008074414327112569,-2.4179731278586663e-05
2021-07-01,0.0010843833654905488,-0.001155897470105197,0.00046572114296155383
2021-07-02,0.0007604273990671206,0.0009214753390590635,0.0008047236510989726
2021-07-05,-0.0002344612993113726,-0.000526629001997195,-0.00031483142992027517
2021-07-06,0.0007792705780136355,0.0006242680176972572,0.0007366411683028675
2021-07-07,0.0011763263643556066,1.6008918130788424e-05,0.0008572471606682792
2021-07-08,-0.0015586753635133954,0.0013140934304462853,-0.0007693479864885112
2021-07-09,0.0006742948341449395,-0.0021110429934640476,-9.2605540624745e-05
2021-07-12,0.0009257614024800187,0.0017544494740384512,0.0011534674666348304
2021-07-13,-0.0007683767963628796,0.0014930305206944509,-0.0001466165851091249
2021-07-14,9.645460229168457e-05,0.00020982971891409476,0.00012767752047443634
2021-07-15,-0.0030153283002520848,-0.00039129631750161817,-0.0022926241636439812
2021-07-16,0.0008374256115233347,-0.0006087082993034735,0.0004383761100208792
2021-07-19,-0.002119808359846709,0.0006986355716042345,-0.0013428944799779752
2021-07-20,0.0023483579537584287,-0.0014513164339094659,0.0012988233226637871
2021-07-21,0.0020963489937879665,0.001116160343970547,0.0018263478531445486
2021-07-22,0.0005353480155645407,0.0010088999746233555,0.0006656993825106419
2021-07-23,0.0022273925757778645,-3.7235586299514626e-05,0.001603810273100159
2021-07-26,-2.0702271556038987e-05,0.002537819830464018,0.0006826516466444403
2021-07-27,-0.0014980603897732925,-0.0007721087520729507,-0.0012981217092383882
2021-07-28,0.0020359308779727137,-0.0004351944111465494,0.0013549850257207822
2021-07-29,0.0003198997262976455,0.0008441883012266615,0.0004641149472319881
2021-07-30,-0.00025023016245850904,0.0003536549249193974,-8.405735138751613e-05
2021-08-02,0.0022120630377548967,0.0003488372209552104,0.0016991293474337814
2021-08-03,-0.0007158049021734891,0.0005260222350149023,-0.00037439897749468954
2021-08-04,0.0010552591004791,-0.00010904919326618194,0.0007348765039124175
2021-08-05,0.000738094689932689,-0.0005719253383158389,0.0003779206032953945
2021-08-06,-0.0016380818709735845,-0.0001374608191464791,-0.0012258960862376446
2021-08-09,-0.00022176090995107423,-0.0001506596691072243,-0.00020220976573929073
2021-08-10,-0.0006895553308219338,0.0019285675583514434,3.040309475138992e-05
2021-08-11,0.0010332054280735026,0.0005264656497628406,0.0008935924008345417
2021-08-12,0.0010372908759981314,0.0008209717537089382,0.000977714164004124
2021-08-13,0.0009478028761042978,0.000726889645106346,0.000886970422259287
2021-08-16,-0.0009666410163754469,0.00042475514849006597,-0.0005835561959670057
2021-08-17,-0.0002912454940496856,-0.000593706185419467,-0.00037460421092660773
2021-08-18,0.0015790203869683328,0.0006658357931292783,0.0013274002145695608
2021-08-19,-0.001745218361925871,0.0005218106923982835,-0.0011209706805252588
2021-08-20,0.0008634828566393971,-0.0020704631102024663,5.426468230734468e-05
2021-08-23,0.0003026053604269219,0.0005507644681202594,0.00037090525707602826
2021-08-24,-0.00024606731604848164,0.0010485396776447773,0.00011030655320636739
2021-08-25,-0.0009110447046538628,-0.0002466381191557755,-0.0007279781258033581
2021-08-26,-0.0007991841960349744,-0.0006568336403383159,-0.0007599428903674625
2021-08-27,0.0016097430219890185,0.0012893838073771901,0.001521421546832124
2021-08-30,0.0,0.0006895127380876759,0.0001900512613369472
2021-08-31,-1.068409104021395e-05,0.0001814892606114984,4.2311341991907946e-05
2021-09-01,0.0013898129571976447,-0.0007196358996197638,0.0008080116155066335
2021-09-02,0.00020952088107706324,0.0003856671207498463,0.0002580291386194767
2021-09-03,-0.0013041006550212897,-0.00012134471620856992,-0.0009783443349541373
2021-09-06,0.0005212380737062983,-0.0010701864911536552,8.254965895320674e-05
2021-09-07,-0.0017473233910476615,0.0014614271664967413,-0.0008638261641341477
2021-09-08,-0.0015922951008564556,-0.0007358964107079026,-0.0013559455553928518
2021-09-09,0.0006390062847922984,-0.0010482506808946602,0.00017306673824719134
2021-09-10,-0.002037746390370909,-0.0009430173591199859,-0.0017358038291768883
2021-09-13,0.00022165683728192498,-0.00093721877522278,-9.823214884320224e-05
2021-09-14,0.00048823505192796546,-0.0001572061097982422,0.0003102208850760596
2021-09-15,-0.0024062972347644873,0.0003318483376285622,-0.0016514632312900214
2021-09-16,-0.00017683294622328205,-0.0011141676238859914,-0.0004357445513321033
2021-09-17,-0.001136021230785822,7.90061171418809e-05,-0.0008006328429973959
2021-09-20,-0.0009039620009669846,-0.00042960008886291625,-0.0007729068968033625
2021-09-21,0.002128235110279375,-0.0029120687082044845,0.0007352385934877549
2021-09-22,0.0018606011551136614,-1.7916684520616604e-05,0.001343324468362845
2021-09-23,-0.0007453931812200221,0.0005179523920145817,-0.00039798586789473406
2021-09-24,-0.0018074952494308016,0.0015918326968841214,-0.000871857745957526
2021-09-27,-0.0005657054542324014,-0.0014386552757036444,-0.0008065703003429269
2021-09-28,-0.0031246800309717715,-0.0012563961691125518,-0.0026095081121485235
2021-09-29,0.0009585067881556775,-0.0023069382025752982,6.0345816256225865e-05
2021-09-30,-0.0015949719919933214,0.0021442073655625156,-0.0005689448489620976
2021-10-01,-0.0009788588042697333,5.965031953272104e-05,-0.0006931193247873044
2021-10-04,-0.0029302640289572413,-0.0008050995433776381,-0.0023450974556032903
2021-10-05,0.0011836239260285542,0.0008865207461316012,0.0011016899315810175
2021-10-06,-0.008411847979787002,0.000286861226611467,-0.006013466362165157
2021-10-07,0.004401754867985552,-0.000764935594945626,0.0029681813116085656
2021-10-08,-0.0008738014493503421,0.002262896219333637,-6.718374591212174e-06
2021-10-11,-0.0014594753906689295,-0.00041155721920572725,-0.0011691399918023792
2021-10-12,0.0004412430922315913,0.00014498309672001292,0.0003590992704268491
2021-10-13,0.003976688406913453,-1.2069001486802729e-06,0.0028739759623478377
2021-10-14,0.005278602343417482,0.0012594722492081326,0.004167653387863362
2021-10-15,-0.00016395164816396246,0.00036538794924413013,-1.8057848970965976e-05
2021-10-18,-0.0005371673511698205,0.00022633665320376413,-0.0003266536971125542
2021-10-19,0.0008423729419038128,0.0007353686893352216,0.0008128533627919708
2021-10-20,0.0018388777750051322,-0.00016180596767850037,0.0012869859751442523
2021-10-21,-0.0018412177126156948,0.0012575036191927054,-0.0009876673103997049
2021-10-22,0.004947906115986944,0.0005924269977196481,0.0037454824383906017
2021-10-25,-0.00012068494563222121,0.0011693772005845697,0.00023434568486179272
2021-10-26,0.000843546967418396,-4.006858420852209e-05,0.0006001448585432362
2021-10-27,0.002166444082785546,0.001363654538862584,0.0019454479216022727
2021-10-28,0.0009834316983581282,-0.0008136178828982336,0.0004890176187167558
2021-10-29,-0.0047921280454764625,0.00027730519108366656,-0.0033992138680640103
2021-11-01,0.005398797528165078,-0.0006503147924450613,0.003730568055873836
2021-11-02,0.0027141968373971537,0.0008758369517244567,0.0022094251292887044
2021-11-03,0.0003196977679824631,0.0015049157955276534,0.000644698576190747
2021-11-04,0.012823279423086698,0.0013062249378445467,0.00966245188576744
2021-11-05,0.003421721377339537,0.0006812833996062964,0.0026758394802271035
2021-11-08,0.00023922672456433425,-0.0013243961455591913,-0.0001855075709300981
2021-11-09,3.9340835878975966e-05,0.0013081064357753026,0.00038358907242316354
2021-11-10,-0.002538300241403557,0.0005573278559844919,-0.0016976017221663343
2021-11-11,-0.0005231804602694456,0.0004422263379097831,-0.0002604068681907315
2021-11-12,-0.00036151699637321233,0.0005666165982576094,-0.00010871122765944077
2021-11-15,-0.0006212377480417919,0.0010685623492918185,-0.00016065778355094042
2021-11-16,-0.003195170963039007,0.0005491678091273922,-0.002173341437125807
2021-11-17,-0.007414584460873175,0.0005860829877321416,-0.005225246213853195
2021-11-18,-0.0009340805467002999,0.0005734696646446303,-0.0005191378414002889
2021-11-19,-0.0022657611931978794,-0.001456616206680336,-0.002042806203462852
2021-11-22,0.00016579117512982577,-0.0012086405544692721,-0.00021314759966713326
2021-11-23,-0.005936306517553502,0.00020600994525344073,-0.0042445205529805475
2021-11-24,-0.002264945724269829,-0.0013356160093583452,-0.0020078352272239488
2021-11-25,0.003610260298666512,4.088446287152164e-06,0.0026118964803287887
2021-11-26,-0.012912627432175361,0.0011779126839072732,-0.009021826806425944
2021-11-29,0.0030061131724108403,-0.0026278099749399483,0.0014344139956953955
2021-11-30,0.0004739541268328207,-0.00012055053980886729,0.0003087775284712663
2021-12-01,0.007071454209361061,-0.0016193381877264612,0.004657849255747105
2021-12-02,-0.006865716910547159,0.00028438064435618623,-0.004892400358701141
2021-12-03,-0.001851078626059044,-0.00011499505321278824,-0.0013694538018024728
2021-12-06,0.005325844043812644,-0.00016465274523351942,0.0038007554008882
2021-12-07,0.008986265425188211,0.002054503283687889,0.007068444446307356
2021-12-08,-0.002296296448052293,0.0019670855841628083,-0.0011226128919384322
2021-12-09,-0.0017597738280210606,0.0003883958174542522,-0.0011665663479402887
2021-12-10,-0.002963322884047992,-0.0003411093124214809,-0.002238083002312212
2021-12-13,-0.0018244655964264611,0.0001738879399115819,-0.001270719280051907
2021-12-14,-0.004491768777002636,-0.0009428992514840383,-0.0035069500714912092
2021-12-15,0.00041926507603506913,-0.0015465872119678015,-0.0001276667242349794
2021-12-16,0.0024881171712602956,-0.013295371636292255,-0.001896872289551448
2021-12-17,-0.000810618753620207,0.0030705802965954425,0.0002553469024094471
2021-12-20,-0.003615346154789423,-0.0006856035471479291,-0.002808431924478785
2021-12-21,0.004033830908634739,-0.00139058086852427,0.002536650608420579
2021-12-22,0.0029405671886242324,0.0010288399609622951,0.0024149824101065715
2021-12-23,0.0007554035387142832,1.3127711082326984e-05,0.0005516143163580053
2021-12-24,0.0003176480319972974,8.481003858236939e-05,0.0002537575820960107
2021-12-27,0.0,0.0012002817716228742,0.00033013762155358604
2021-12-28,0.0,0.0011507993898284866,0.00031680282112646037
2021-12-29,0.0025335243171846766,0.000962678503460718,0.0021007266503218175
2021-12-30,-0.00138808324400308,0.00011190646336196647,-0.0009752771130740606
2021-12-31,-0.0005674177326300267,-0.00012347968085150374,-0.0004451103722728973
2022-01-03,0.0,-0.0001736066527198419,-4.784497227617846e-05
2022-01-04,0.004866763181787359,-8.035916897250665e-05,0.003503536833980025
2022-01-05,0.0009156642534771109,-0.0004195532367006336,0.0005490464727375141
2022-01-06,-0.0056250746978239174,-0.0010201975403961359,-0.0043619130520067715
2022-01-07,-0.0021465357254574213,-0.001146436315876305,-0.0018712781639566572
2022-01-10,-0.006380037759083468,-0.0002710219793674543,-0.0046974310946814425
2022-01-11,0.0027910758803399993,-0.00019379828999147378,0.0019652955360543573
2022-01-12,0.00295356928453705,0.0011121498919839541,0.0024452291811254637
2022-01-13,-0.0008855541906795938,-0.0005711380182389706,-0.0007988722520321275
2022-01-14,-0.003449637240237613,-0.0012119711145724935,-0.0028325905910348255
2022-01-17,0.0033009976990618917,-0.0006541956838656417,0.002208562498009331
2022-01-18,-0.005493929536309672,0.0011797273456295603,-0.0036559125442850414
2022-01-19,0.00036499069135542683,-0.0015591933727458819,-0.00016752812811433014
2022-01-20,-0.0015620437533369058,-0.00034738800088759356,-0.0012263551142624885
2022-01-21,-0.005866652408166528,0.001433261856667466,-0.003847434344053398
2022-01-24,-0.01642041560082763,-0.0013641975084216493,-0.012233660920237612
2022-01-25,-0.0007885457572803789,-0.003799259046607499,-0.001634961879182203
2022-01-26,0.00817707375568566,0.00016372810168592804,0.005929127622780429
2022-01-27,0.0019389622273975338,0.0007881947177991924,0.0016179930478743177
2022-01-28,-0.004996898296097285,0.001293318666344313,-0.0032439002904166457
2022-01-31,0.006625113465006827,-0.00038082142995977757,0.004663767031835951
2022-02-01,0.003757447987417173,0.0006249211734697446,0.0028848848733992846
2022-02-02,0.0037004473397834747,0.0008092202926437975,0.0028969129285104393
2022-02-03,-0.004086203201850158,-0.00027344820599843936,-0.0030287621069698904
2022-02-04,-0.005483348563028234,-0.0016612896626424253,-0.004420397530057282
2022-02-07,0.0007702150027313337,-0.0005064216026800477,0.00041418623045934733
2022-02-08,-0.0006325024301894189,-7.671514869307281e-05,-0.0004776469516460404
2022-02-09,0.012221626815668074,7.198645219583119e-05,0.008835091851244693
2022-02-10,0.0006481126653972158,0.0013375373042525363,0.0008386104910685934
2022-02-11,-0.005546768143982805,0.0008216630868824613,-0.003786202868202776
2022-02-14,-0.01247073867189008,0.0003933745261372216,-0.008897980128577315
2022-02-15,0.009812469684607805,-0.0022146324647693547,0.0064408602648508406
2022-02-16,0.0022865173151345175,0.0016469818984118506,0.0021087754514355584
2022-02-17,-0.005410875972595708,0.0006473825855078512,-0.0037279199970456024
2022-02-18,-0.002288981181546079,-0.0007332745155507086,-0.0018549151831762918
2022-02-21,-0.009536871730030483,-0.0005829468670933682,-0.007035782107194399
2022-02-22,-0.0009970882031847816,-0.0003366385742694898,-0.0008114066902864251
2022-02-23,-0.003280776148452569,0.0007938045930415363,-0.0021346875257592626
2022-02-24,-0.015325642956169228,0.001875625516805482,-0.010473110716040441
2022-02-25,0.020004471840537885,-0.0032019414111474193,0.013376171365787313
2022-02-28,0.0022733920239403904,0.004142742595193912,0.002798588031978749
2022-03-01,-0.014462479030944886,0.0016283124513550094,-0.00993569465496067
2022-03-02,0.0019223659356910616,-0.0020151574935479326,0.0008016933683940644
2022-03-03,-0.014344332353015798,-0.0001719220396265413,-0.010322025293907527
2022-03-04,-0.021795075299556266,-0.0002840292702502756,-0.015627358033577596
2022-03-07,-0.006226340817084286,-0.001893732109498001,-0.0049647181282738454
2022-03-08,0.0026505615390224335,-0.000627890351212109,0.001692954918149579
2022-03-09,0.02523921178997668,-0.0023927084862313784,0.017186873757054178
2022-03-10,-0.004191814610769784,0.002622452814000798,-0.0022442630164737644
2022-03-11,0.009097636341930837,0.0007634000658145759,0.006704051646200347
2022-03-14,0.009251086692447119,-0.0002839649989196826,0.006528788843311693
2022-03-15,-0.00280817627082941,0.0005478683388026939,-0.001856496648539297
2022-03-16,0.014362047524959065,-0.0020066221774601403,0.009709173255738819
2022-03-17,0.005509279977265358,0.0033113182153701034,0.004891748041430991
2022-03-18,-0.0016532106234494748,0.0013108373205979016,-0.000821751419382804
2022-03-21,0.0003096422869830473,-0.000510316924527137,7.91407022163064e-05
2022-03-22,-0.0018077538753240585,-0.00027955978283513366,-0.0013784111293600849
2022-03-23,-0.0025169774822189073,0.0015685520325789102,-0.0013678939877662564
2022-03-24,-0.0029247365335356434,-0.00037005693850072907,-0.002222071654941371
2022-03-25,0.0002736292208769253,-0.0010483381313857666,-9.065293749635739e-05
2022-03-28,0.004366534131077682,-0.0003300348129130823,0.0030735841656192885
2022-03-29,0.014537099973740863,-0.00048286612953935514,0.010416183423510115
2022-03-30,-0.0013930069855813132,0.001377853718787602,-0.0006409867777523679
2022-03-31,-0.005273804792094161,-0.0005479696966099818,-0.003988607419441804
2022-04-01,-0.0016871848975492654,-0.0016157429163485997,-0.0016676890372510924
2022-04-04,-0.0004562381843149499,0.00045495766845420304,-0.0002075682693417854
2022-04-05,-0.008183967909855872,-0.00010767982779518804,-0.005978447865586643
2022-04-06,-0.008390811504201401,-0.00015235086940962607,-0.0061277168952522275
2022-04-07,-0.002080325787683357,-0.0002903026914258624,-0.001585652425706492
2022-04-08,0.009149222515710154,0.0003296817532073997,0.006708777917084614
2022-04-11,-0.0022405298404953866,0.0014933106496290822,-0.0012138901694632512
2022-04-12,-0.0006443732072912711,0.0009343520703002164,-0.0002091175719605007
2022-04-13,0.00012252292181136326,-0.0004668953958693147,-4.01659663598765e-05
2022-04-14,0.002602848143436365,-0.0005189233555810805,0.0017415569618158453
2022-04-19,-0.0001646518398261687,0.0008434858278932058,0.00011286389777140754
2022-04-20,0.006256994352563661,-0.000831197361406859,0.004304362437462569
2022-04-21,0.004945319768094869,0.00048652666365314886,0.003723306939355563
2022-04-22,-0.005121556240574421,0.0006585929066901101,-0.0035425104478386243
2022-04-25,-0.00529523287675282,-0.00017279021724053123,-0.003889962345869915
2022-04-26,-0.003638723760780893,-0.0008412563337390243,-0.00286841381179452
2022-04-27,-0.000548296953391203,-0.0007275341747922541,-0.0005977520085919135
2022-04-28,0.004118993617397093,0.0011934250399675062,0.003311876849432478
2022-04-29,-0.0012600871248457102,-0.00029467130313237433,-0.0009943069794031165
2022-05-02,0.0,-0.0011435523640096687,-0.0003150418308453608
2022-05-03,-0.002530197926640665,-0.0007438469614986222,-0.0020384767916035063
2022-05-04,-0.004185551058853432,0.0011176222250528314,-0.002723875656461578
2022-05-05,-0.000850068674653981,-0.001346518064189662,-0.0009874285176549255
2022-05-06,-0.005495286906390118,-2.4992742105720375e-05,-0.00398228542571285
2022-05-09,-0.0133840084106297,0.00017998581826961905,-0.009617505118715234
2022-05-10,0.005685877711519627,-0.003116116978889447,0.0032175258872663547
2022-05-11,0.008763687364160777,0.0008437068633145438,0.006556701579967738
2022-05-12,-0.005497643647568329,0.0006538880941470431,-0.003793184051671816
2022-05-13,0.008683104790540241,0.00045735681976304885,0.006393749385389832
2022-05-16,-0.00016123411746105099,0.0013164811261628159,0.00024761138499790943
2022-05-17,0.001823059740344135,-0.0002565177178851903,0.0012470797264384006
2022-05-18,-0.004315725865474795,0.0005870425774231354,-0.002959846617263003
2022-05-19,-0.0036955400696728757,-0.0004790021643059113,-0.002802829799221242
2022-05-20,0.0031748833813143307,-0.0023810867398376652,0.00162929927246744
2022-05-23,0.007305714277068276,1.7264179952615976e-05,0.005286299261867793
2022-05-24,-0.0005071198663966214,0.0016461490463635848,8.636056116485575e-05
2022-05-25,0.0009013883726898264,0.0004795907817842093,0.0007849518983217302
2022-05-26,0.007056512550381866,0.0007444912297624698,0.005314621947939655
2022-05-27,0.000706179870567647,-7.881115797437379e-05,0.0004905354027348575
2022-05-30,0.004267972462972169,0.0010347793303881545,0.003380289136873106
2022-05-31,-0.00448984622124915,0.0010608088254552186,-0.0029694588474839614
2022-06-01,-0.0022900734321341654,-0.0014589389400016068,-0.0020614960159104283
2022-06-02,0.0,-0.00029917153254624266,-8.232740532472584e-05
2022-06-03,0.0,-3.1412659034366715e-05,-8.642406110466886e-06
2022-06-06,0.0066142480552005,-0.00029695199975768603,0.004712847812227101
2022-06-07,-0.003501087983875606,0.00022530615162354221,-0.002480999302668085
2022-06-08,-0.0013554835369240514,0.0004040670992875382,-0.0008725052889175718
