date,core,satellite
2021-04-15,0.004526213823425884,0.0024121303722812685
2021-04-16,0.0021284129537830765,0.0028630695654362935
2021-04-19,-0.005869697841989985,0.0
2021-04-20,-0.011052122853564494,-0.005678639360045557
2021-04-21,0.007024401553773485,0.008007059007609469
2021-04-22,0.005823313752457926,0.0009620280388968254
2021-04-23,-0.0026999710998345527,0.010797848734028115
2021-04-26,0.0019761353881018184,0.0
2021-04-27,-0.0015149995013712392,0.0025710049560284222
2021-04-28,-0.0005454429047532239,0.0011885766577395015
2021-04-29,-0.002045158568973915,0.0017733156922651845
2021-04-30,0.00180362353732888,-0.004409966873187104
2021-05-03,0.0025965985281592996,0.0
2021-05-04,-0.009513173922487628,0.0
2021-05-05,0.011229842319199879,0.0021060683834144694
2021-05-06,-0.004846587298101279,0.0007385970547146175
2021-05-07,0.0053110785031809105,0.007975752647446826
2021-05-10,-0.0011141746418595888,0.0
2021-05-11,-0.01636366804956857,-0.00024244477283340027
2021-05-12,-0.0037459806495762082,-0.008052194752997066
2021-05-13,0.0014675115122957383,0.0
2021-05-14,0.007104414637254308,0.0
2021-05-17,-0.0035432182840859916,0.0
2021-05-18,0.00016650321830957715,0.0034445957075951994
2021-05-19,-0.012221523878003793,-0.007652392794997281
2021-05-20,0.012949737782807835,0.0022557769793740325
2021-05-21,0.004300023345926718,0.0017950733722194388
2021-05-24,-4.427491468117495e-06,0.0
2021-05-25,0.001496608590489945,0.0
2021-05-26,0.003049133655722791,0.005001104827709391
2021-05-27,0.0022151668940060265,0.009699011209873843
2021-05-28,0.0034323148914001678,0.0028879240833031895
2021-05-31,-0.005569003285651575,0.0
2021-06-01,0.00409496936466458,0.0
2021-06-02,0.0037419013810442436,-0.005527579717487785
2021-06-03,-0.0003339278342120444,-0.004814465284930167
2021-06-04,0.0026462251025689554,0.0023304458080649704
2021-06-07,-0.0012098967984216502,0.0
2021-06-08,0.0010292577177397622,0.0
2021-06-09,0.0018754020842941532,-0.006222525812647707
2021-06-10,0.002015767210399977,-0.0020048663978976724
2021-06-11,0.005744714585730115,0.0044770607198991565
2021-06-14,-0.001092059397342915,0.0
2021-06-15,0.00048652993735753824,-0.006348718578492616
2021-06-16,0.002043849940162046,4.541508216496172e-06
2021-06-17,0.007931308845781304,-0.007973771927016007
2021-06-18,-0.007622321618279138,-0.006262639245301646
2021-06-21,0.003498090578237134,0.0
2021-06-22,0.004533859794582096,0.003708983220967965
2021-06-23,-0.002784181848262124,0.0
2021-06-24,0.005878501607714748,0.0
2021-06-25,0.0008384092870721283,0.0010795236736260679
2021-06-28,-9.201907570810519e-06,0.0
2021-06-29,0.003987730207681173,-0.0012664044484541862
2021-06-30,0.0011563298234624764,0.0027180673361358824
2021-07-01,0.0021901463241915664,-0.003949140881271277
2021-07-02,0.005053491445134117,0.0017572836612443628
2021-07-05,0.0018014172866096523,0.0
2021-07-06,-0.0012797601391869584,0.0
2021-07-07,0.005964792597876967,0.0021091775261116935
2021-07-08,-0.011747212293858,-0.00712316355216991
2021-07-09,0.008920230621613179,0.005214193155509778
2021-07-12,0.0033186495861212695,0.0
2021-07-13,0.00461972699283919,-0.0008839074790745359
2021-07-14,-0.0031775531141956526,0.0
2021-07-15,-0.0026176791716840953,0.0
2021-07-16,-0.0026980821080780926,-0.00351900109484502
2021-07-19,-0.01531722535852087,0.0
2021-07-20,0.010867245476570586,0.005924834758485934
2021-07-21,0.005964054355607429,0.004598729320805353
2021-07-22,0.00432552905446304,0.0037268044185867046
2021-07-23,0.009194404217067742,0.004803753004746381
2021-07-26,-0.001759671354915282,0.0
2021-07-27,-0.007421726119296923,-0.004285004418635876
2021-07-28,0.0056703214772499955,-0.0011770339906637753
2021-07-29,0.0004147450409439646,0.005836209819139935
2021-07-30,-0.0032823318743108176,-0.0014421261263257578
2021-08-02,0.003240632982278724,0.0
2021-08-03,-0.0014490733938784528,0.0
2021-08-04,0.0037016120436326183,8.923743354734325e-05
2021-08-05,0.0035706317423711553,0.0033197665192288396
2021-08-06,0.004303028524380803,0.0002978452081468437
2021-08-09,0.001289207644573409,0.0
2021-08-10,0.0029352326902805093,0.0025400712463004792
2021-08-11,-7.305132437418482e-05,-0.0027035498906531593
2021-08-12,0.001825484186133819,-0.0007383326974291424
2021-08-13,-0.0009668541748549808,-0.002330020613278039
2021-08-16,-0.0025406863436003846,0.0
2021-08-17,0.002257957676031097,-0.007161188694389281
2021-08-18,-0.00010736208492012622,-0.0032921489089466826
2021-08-19,-0.00855344564071081,-0.007287386984410732
2021-08-20,0.005509575752155937,0.0038431366291027304
2021-08-23,0.005458849355080453,0.0
2021-08-24,0.0011847140454581684,0.006301645431492465
2021-08-25,-5.031907952213199e-05,0.0020882060175162363
2021-08-26,-0.00358460977353503,-0.002458271112114779
2021-08-27,0.0030741819904360757,0.007002359069086675
2021-08-30,0.0039298139162149415,0.0
2021-08-31,-0.0022121275151567588,0.0
2021-09-01,-0.0006310112537426527,-0.0030810254085037983
2021-09-02,0.0021658872532919204,0.0036274107416385043
2021-09-03,-0.0016501333955499797,0.003921114505964291
2021-09-06,0.005280563968466101,0.0
2021-09-07,-0.005049390673042553,0.0
2021-09-08,-0.0023485242540972617,-0.003612887128900461
2021-09-09,0.0021971250294017253,0.004275952525793426
2021-09-10,-0.004733424742824344,0.012029623658775163
2021-09-13,-0.0011295565783790984,0.0
2021-09-14,-0.0008890422792899866,-0.0038479981623053996
2021-09-15,-0.002601322917408888,0.005614003668031671
2021-09-16,0.003933352103413723,-0.007820654933817955
2021-09-17,-0.0023914696411801994,-0.0026787117575571614
2021-09-20,-0.014577236589373155,0.0
2021-09-21,0.006710666440322699,-0.0001102921218954859
2021-09-22,0.0042343042271149045,0.008531755863607549
2021-09-23,0.00671464370248942,0.00046643075771095593
2021-09-24,-0.0027097350156676248,0.0055827479099065614
2021-09-27,0.0015104152823681716,0.0
2021-09-28,-0.01597568223853374,-0.004567892189008835
2021-09-29,0.00666243952637946,-0.0032636093381206354
2021-09-30,-0.0019321042809808953,-0.006162499519585258
2021-10-01,-0.004659292788673497,0.005400425358178731
2021-10-04,-0.01025044264730679,0.0
2021-10-05,0.014254091796076951,-0.0031714242548757984
2021-10-06,-0.005930320727093541,-0.004179108934004122
2021-10-07,0.018023003323589526,0.008428738478033217
2021-10-08,-0.004579781973981567,0.0030727584835996387
2021-10-11,0.0019629059140311433,0.0
2021-10-12,-0.00555420775289539,0.0
2021-10-13,-0.002026311961893179,0.002834864512333451
2021-10-14,0.014194943747812827,0.0052964533991282535
2021-10-15,0.006431958521448289,0.0044047146266738444
2021-10-18,-9.152055346917098e-05,0.0
2021-10-19,0.003754646662178507,0.0008465990212557117
2021-10-20,0.0027691510734337843,0.0005811140442805562
2021-10-21,-0.0014542654488424178,-0.005242240170401235
2021-10-22,0.0013741606108261806,-0.0037929528225501994
2021-10-25,0.005735030788707185,0.0
2021-10-26,0.005772124219218133,0.0
2021-10-27,-0.0032180802280313836,-0.005230491888457872
2021-10-28,-0.002281835464291615,-0.0005225918641492741
2021-10-29,0.006474056215772128,-0.00039294375835938753
2021-11-01,0.0017588412664226727,0.0
2021-11-02,0.004020748396296181,0.0
2021-11-03,-0.00014383057800304577,0.0009683511985375205
2021-11-04,0.009061860072316907,-0.0030910018605275424
2021-11-05,0.004857791978980952,0.000258055230544807
2021-11-08,-0.002340259389518984,0.0
2021-11-09,-0.00231328467315961,-0.0016537871497626865
2021-11-10,0.002477020321631773,0.0012708716805880148
2021-11-11,0.0005852051472217124,0.0
2021-11-12,0.0053306666772290345,0.0
2021-11-15,0.0034933751653931644,0.0
2021-11-16,0.007429269295885055,-0.00025266254392594656
2021-11-17,-0.0011628678920944102,-0.0032024092781197003
2021-11-18,-0.0024673178382850214,-0.0010065789632942523
2021-11-19,0.003878743358858072,0.003543504232592732
2021-11-22,0.0034149506850345013,0.0
2021-11-23,-0.011506859593140906,-2.900096794831162e-05
2021-11-24,0.0066348387910846185,0.0026650984925220556
2021-11-25,0.002491764611511238,0.0
2021-11-26,-0.026714766307757487,0.0
2021-11-29,0.009883906564958522,0.0
2021-11-30,-0.010868509931418191,-0.003537870326699671
2021-12-01,0.009098629506731237,-0.0017376833116134198
2021-12-02,-0.014184110508914327,0.002873813804746872
2021-12-03,-0.0017419710810369082,-0.0003536241837598487
2021-12-06,0.008961884322653102,0.0
2021-12-07,0.021739603566796717,0.0017026160108516374
2021-12-08,-0.007379659911341374,0.0005347755025753413
2021-12-09,0.0034615790978929084,-0.00014581904983985717
2021-12-10,-0.0044317499327265475,-0.00270358012609645
2021-12-13,-0.0009266363556533763,0.0
2021-12-14,-0.008042293966527447,-0.00024082104435682578
2021-12-15,0.0010311951261925412,-0.00020063430482052924
2021-12-16,0.01067821087795262,0.0013360541653891726
2021-12-17,-0.006134773249591552,0.0021380428687011953
2021-12-20,-0.018538989322532506,0.0
2021-12-21,0.013869972295963207,0.0026429198646421683
2021-12-22,0.007459212383742031,0.001319598694778512
2021-12-23,0.008245468974713566,0.0028653234836862216
2021-12-24,-4.435140423142414e-06,0.0
2021-12-27,0.004904453860291147,0.0
2021-12-28,0.004426941188390376,0.0
2021-12-29,-0.004019041113211497,0.0
2021-12-30,0.002733050538480164,0.0
2021-12-31,-4.4388207610657204e-06,0.0
2022-01-03,-0.0018374261201062891,0.0
2022-01-04,0.00424892448960823,0.0
2022-01-05,-0.002848104724332834,-0.0016152033728807026
2022-01-06,-0.013031438242721127,-0.004181512749375132
2022-01-07,-0.005611351464790526,-0.0032249999149025705
2022-01-10,-0.011110579650010277,0.0
2022-01-11,0.010173068243017225,0.0009479874285049596
2022-01-12,0.0036446679367825308,0.0009530697632478495
2022-01-13,-0.002326590326204414,-0.0028469419966373425
2022-01-14,-0.010852327707069676,-0.001964330684137766
2022-01-17,0.005700802007559513,0.0
2022-01-18,-0.009092840812899627,0.0
2022-01-19,-0.0040541462435987885,-0.0002617387657176726
2022-01-20,0.0072238784371037035,0.0004540622299543276
2022-01-21,-0.01838243335493217,-0.0042984906996261845
2022-01-24,-0.03233597942245059,0.0
2022-01-25,0.009710918417836556,-0.0015884294963585453
2022-01-26,0.014283577262840463,0.004064293246161898
2022-01-27,0.0051026601982790964,0.002606657823613012
2022-01-28,-0.009363639725620265,-0.002084839845927178
2022-01-31,0.014340753849378496,0.0
2022-02-01,0.006386891436644504,0.005091650598913532
2022-02-02,0.0024353471005222893,0.0
2022-02-03,-0.017177077985453648,0.0
2022-02-04,-0.00899212476307698,0.0
2022-02-07,0.004179443663033577,0.0
2022-02-08,0.0031896171279375274,0.0
2022-02-09,0.012184294740054114,0.0
2022-02-10,-0.005751647686479067,0.0
2022-02-11,-0.0067843292989562265,0.0
2022-02-14,-0.007170711667925711,0.0
2022-02-15,0.006827940190657467,0.0
2022-02-16,-0.003427743096824032,0.0
2022-02-17,-0.002924273248565812,0.0
2022-02-18,-0.009349837396209315,0.0
2022-02-21,-0.009550954481585161,0.0
2022-02-22,0.0013075628310796894,0.0
2022-02-23,-0.0048637011224614835,0.0
2022-02-24,-0.009989057192529072,0.0
2022-02-25,0.025408876469705133,0.0
2022-02-28,0.006421404213404536,0.0
2022-03-01,-0.002846574325011675,0.0
2022-03-02,0.007749961412536477,-0.0010052519682013927
2022-03-03,-0.002882866027315467,0.0017463594777939024
2022-03-04,-0.006874639564041551,0.003937816190968124
2022-03-07,-0.004522680798568102,0.0
2022-03-08,-0.016318712321180984,-0.0004044094821753719
2022-03-09,0.009515129770883313,-0.005330230899211792
2022-03-10,-0.008823658801829781,0.0011577452031015624
2022-03-11,0.010498374272053912,0.0019289292436703465
2022-03-14,-0.010929848399358066,0.0
2022-03-15,0.009649867012026192,-0.0006671332909881422
2022-03-16,0.014620119613685922,0.0036674328143609046
2022-03-17,0.0028820606872963506,0.0
2022-03-18,0.013886079918074001,0.0
2022-03-21,0.0029730841388981855,0.0
2022-03-22,0.010047504232067128,0.00013148336572889606
2022-03-23,-0.002599095143518082,0.004237259960255202
2022-03-24,-4.508329302077563e-05,-0.00039660402802895177
2022-03-25,0.003862977428278347,0.00015610683727573788
2022-03-28,0.0021499528602135776,0.0
2022-03-29,0.0059098883942834135,-5.454091221914761e-05
2022-03-30,-0.003974625623184624,0.000905285220374058
2022-03-31,0.00039026877453873787,-0.00018397209822819665
2022-04-01,-0.004284626184728135,-0.001890823485324461
2022-04-04,0.009955423381369677,0.0
2022-04-05,0.0008636354649320666,0.0016037637930092499
2022-04-06,-0.015445216944216966,-0.002479362573120764
2022-04-07,-0.001698355290800757,-0.0018398246266938644
2022-04-08,0.00946656308775462,0.0029354895520617708
2022-04-11,-0.01212486586106254,0.0
2022-04-12,0.0036116819273412926,0.002203387744363988
2022-04-13,-0.0028974098243520485,0.0004343858766302776
2022-04-14,0.003727622061751701,0.0032368602670829194
2022-04-15,-4.434128712871299e-06,0.0
2022-04-18,-4.434128221042499e-06,0.0
2022-04-19,2.716435824190455e-05,0.0
2022-04-20,0.0026317153831432183,-0.002904204815334044
2022-04-21,-0.000883125489884562,0.0004340568813796964
2022-04-22,-0.02044674433974325,-0.005094361353266736
2022-04-25,-0.011989400459040622,0.0
2022-04-26,-0.0009234771465408409,-0.00041588095056227514
2022-04-27,0.008016295052584832,-0.0011064832151227778
2022-04-28,0.0027156407069279798,0.0016975215480410975
2022-04-29,0.0018188959554015227,0.0004199776147231493
2022-05-02,-0.01734525244081564,0.0
2022-05-03,0.010174318829106577,0.0
2022-05-04,-0.010135731589483665,-0.0005638694920868327
2022-05-05,0.0022829687026011403,0.002298630091262105
2022-05-06,-0.014203362238612627,-0.003184446961865001
2022-05-09,-0.020505179177373378,0.0
2022-05-10,-0.00454501777275973,0.0
2022-05-11,0.011590402923634668,0.0015789723112963393
2022-05-12,-0.005765716533256526,0.001893811502549453
2022-05-13,0.018768617436677903,0.0032474593883197733
2022-05-16,-0.004468492768842092,0.0
2022-05-17,0.003467973577779171,-0.0013781023094688706
2022-05-18,-0.011469443162870463,0.0008621631191486289
2022-05-19,-0.014446439042237635,-0.003367850892890001
2022-05-20,-0.0030946651859699026,0.002313157834535473
2022-05-23,0.008042967784342103,0.0
2022-05-24,-0.017859151075897306,-0.00201378976795103
2022-05-25,0.014705386933320241,0.000797623489153837
2022-05-26,0.012527911765302102,0.0
2022-05-27,0.016694838708494864,0.0
2022-05-30,0.00366125118063354,0.0
2022-05-31,-0.008574798703939956,0.0008681950647043135
2022-06-01,-0.0017706116651498016,0.00024924367819481044
2022-06-02,0.0010873553569616945,0.0
2022-06-03,-0.003270450041995887,0.0
2022-06-06,0.007012897747301627,0.0
2022-06-07,-0.00199481642794197,0.0
2022-06-08,0.0005855103433838327,0.0011865741476725644
2022-06-09,-0.009011617292743579,-0.0009470027183044459
2022-06-10,-0.026674105194823716,-0.00025217106631576476
2022-06-13,-0.02202382097196609,0.0
2022-06-14,-0.0074942642562028094,-0.0009962278330607763
2022-06-15,0.008375872396280792,0.0034626796966359175
2022-06-16,-0.025276606586562944,0.0
2022-06-17,0.0009586187999066631,0.0
2022-06-20,0.0036647180921243194,0.0
2022-06-21,0.008724412971779616,0.0022054794502779584
2022-06-22,0.0008842630936460871,-0.0017782473517533371
2022-06-23,0.001800236300695035,0.0
2022-06-24,0.020576898286409184,0.0
2022-06-27,0.0018399237596882223,0.0
2022-06-28,-0.0016591952378171015,0.0018291203605769856
2022-06-29,-0.004376235788953853,-0.000929718223452447
2022-06-30,-0.008011890861208903,-0.001117503780119472
2022-07-01,0.006794612594941185,0.00035110676579828146
2022-07-04,0.002733484544936937,0.0
2022-07-05,-0.0004304612199065305,-5.063267203379558e-05
2022-07-06,0.017515174897532182,-0.0007666542328799042
2022-07-07,0.015677686304561345,0.002686515341411677
2022-07-08,0.0032338779267826467,0.0015409576458643825
2022-07-11,-0.0024391946072266357,0.0
2022-07-12,0.002369481923365946,1.4289246517752187e-06
2022-07-13,-0.011870175487389223,-0.000988504620430486
2022-07-14,-0.009344193884076368,-0.001528166213492599
2022-07-15,0.016925522161053363,0.0009823161377267575
2022-07-18,0.002420084736749706,0.0
2022-07-19,0.0002776466857505877,-0.0013506268699620295
2022-07-20,0.011352079127975978,0.0021270666461732203
2022-07-21,0.0022919092399653618,-0.0016916882693928546
2022-07-22,0.001770115896410962,0.0024147997420813144
2022-07-25,0.0007617241775159656,0.0
2022-07-26,-0.0014432185210935256,0.0018173776494033512
2022-07-27,0.008059366797246614,0.0008101601807262105
2022-07-28,0.012796125115913437,0.0013860427527229713
2022-07-29,0.0078086155091687814,0.003112386367409703
2022-08-01,0.0030108347076205355,0.0
2022-08-02,0.0002984904833520652,0.0
2022-08-03,0.007130352867184442,0.001424591763317651
2022-08-04,-0.0022633786458599037,0.001702355571329983
2022-08-05,-0.0035452052710278625,0.0037931900673223414
2022-08-08,0.006335093549845183,0.0
2022-08-09,-0.009239260438781538,-0.0012617986945257262
2022-08-10,0.007505832483846175,-0.004351134254463911
2022-08-11,0.0048824737058206225,0.0013510664047413385
2022-08-12,0.007089789378254441,0.005903781832661764
2022-08-15,0.009501977666661388,0.0
2022-08-16,0.003728082658468246,0.0
2022-08-17,-0.008589074536675234,-0.0008976986529466381
2022-08-18,0.006328123015445941,0.0011117195531423429
2022-08-19,-0.006651473843137579,0.0019902233405893256
2022-08-22,-0.005337548642454282,0.0
2022-08-23,-0.006343857856866197,-0.000664204281243694
2022-08-24,0.00270098947639541,0.0019288128227612001
2022-08-25,0.003982353673428696,0.0008420982450011911
2022-08-26,-0.012713307406124752,-0.002474535751836215
2022-08-29,-0.015149455625872776,0.0
2022-08-30,-0.009545802847832574,0.0
2022-08-31,-0.006447973239823046,-0.0032777716462658365
2022-09-01,-0.006318715798674046,-0.0002688750187530121
2022-09-02,0.01179542807807854,0.0008756289526535844
2022-09-05,-0.005666977189928923,0.0
2022-09-06,-0.0013715937160840852,-0.001654583664623871
2022-09-07,-0.0022224372206949283,-0.0041017725706585795
2022-09-08,0.010266669025481567,3.3148496344817665e-05
2022-09-09,0.006723305532613244,-0.000962803546711005
2022-09-12,0.005468647313506159,0.0
2022-09-13,-0.015212496322325353,0.0027003196965900977
2022-09-14,-0.006025139472277785,-0.0013821253313251957
2022-09-15,-0.005806302810666852,-0.003001082109020073
2022-09-16,-0.015163886219550449,-0.001134271422324451
2022-09-19,0.0019731082338769745,0.0
2022-09-20,-0.0030657134012583853,0.0
2022-09-21,0.011238828985582705,0.005175084897931501
2022-09-22,-0.018966025811588794,0.0005244048044753841
2022-09-23,-0.009391304737058737,-0.0023246536622834216
2022-09-26,0.0012313538678343505,0.0
2022-09-27,-0.0032879627564393887,-0.0007903426516588847
2022-09-28,0.003942212629359343,-0.0006963237494189423
2022-09-29,-0.020370553856694062,-0.004426919952793667
2022-09-30,0.005770141646392446,0.0002565879030249437
2022-10-03,0.0018261252027382824,0.0
2022-10-04,0.018423752386242054,0.0
2022-10-05,-0.0040197926958065455,0.002030358148910288
2022-10-06,0.0059943839404015264,0.003934252182195991
2022-10-07,-0.01745616327040389,0.0011943475980187939
2022-10-10,-0.0058609424469244775,0.0
2022-10-11,-0.004372951230342315,-0.002213569263885165
2022-10-12,-0.004394279936574486,-0.0014302412142833927
2022-10-13,0.0028708096607930056,-0.0018716985309707248
2022-10-14,0.0006364745981821684,0.002216588804158387
2022-10-17,0.008846511548427083,0.0
2022-10-18,0.0015048423269272693,0.00015222885167957563
2022-10-19,0.0022823908565159368,0.0014713690252607908
2022-10-20,0.002240371054532453,0.003012737646156086
2022-10-21,-0.004696336587957761,0.0008452359194136278
2022-10-24,0.01095650210041943,0.0
2022-10-25,0.010028621116036751,-0.0029547776615548686
2022-10-26,0.0019279044532696243,-0.0013709776593879366
2022-10-27,0.00011231861124572085,-0.0001338310043081548
2022-10-28,0.004437890804001032,-0.0009977832667694424
2022-10-31,0.005761126097431957,0.0
2022-11-01,0.000937311569920718,0.0
2022-11-02,-0.004762235163959461,0.0
2022-11-03,-0.010877622558241873,0.0009644960431252764
2022-11-04,-0.007532077892900335,0.0011057583194071326
2022-11-07,0.004305934055764071,0.0
2022-11-08,0.008605253917124633,-5.50590076414659e-06
2022-11-09,-0.008610406045894137,0.00021752072079817008
2022-11-10,0.021984009284061967,-0.0030200569924767494
2022-11-11,-0.0038098807046674787,-0.00018545086293147973
2022-11-14,0.0030888196219698294,0.0
2022-11-15,0.004967445757078082,-0.0009592724235207627
2022-11-16,-0.01002543900386521,-0.0016714670013024957
2022-11-17,-0.004368812749484863,3.366799944520821e-05
2022-11-18,0.007237580043448322,-0.0008765166742514875
2022-11-21,0.0027380166991426425,0.0
2022-11-22,0.005573079079881138,0.0008295506248985285
2022-11-23,0.004030508483781503,-0.005296020319152503
2022-11-24,0.0022617447347841324,0.003056600948656377
2022-11-25,-0.0021883129758275555,0.0003573772059777046
2022-11-28,-0.006420108887635889,0.0
2022-11-29,-0.003935808874846014,0.003196592202598042
2022-11-30,0.004789630242715726,0.0022084321933671268
2022-12-01,0.010262388268605038,0.0012706675584691074
2022-12-02,-0.004562850184302025,-0.0006143347291221316
2022-12-05,-0.007366124736329027,0.0
2022-12-06,-0.009780663332042971,-0.0022023849709626926
2022-12-07,-0.004011627203108548,-0.001640932287447172
2022-12-08,0.00019790701511479547,-0.001613412127661554
2022-12-09,0.0031983714261025753,0.00022032607345826865
2022-12-12,-0.003504346064838626,0.0
2022-12-13,0.01232726343633761,-0.003269187097493256
2022-12-14,-0.0028173713809969136,-1.3663298337429598e-05
2022-12-15,-0.030222887168512846,-0.00037539464249639054
2022-12-16,-0.008505711600108934,-0.0022841014352987907
2022-12-19,-0.0030808220361016048,0.0
2022-12-20,-0.003820063044332467,-0.00037806427041097714
2022-12-21,0.0144143007467179,0.0026094070369667597
2022-12-22,-0.012543276740869524,0.0009237086697708617
2022-12-23,0.0018308057968117186,0.0007877425483843238
2022-12-26,-4.421968804013687e-06,0.0
2022-12-27,-0.0019196577380671265,0.0
2022-12-28,-0.004056492524289079,0.0
2022-12-29,0.007054673107201204,0.0
2022-12-30,-0.006428448742354487,-0.000588956886995834
2023-01-02,0.01692434855388525,0.0
2023-01-03,-0.007234195884821215,0.0
2023-01-04,0.009460149382347183,-0.002004666765928745
2023-01-05,-0.005942011295861138,0.0003557276044539677
2023-01-06,0.0088189474823821,0.001378793791066049
2023-01-09,0.004595656178129293,0.0
2023-01-10,-0.009452933855638168,-0.002205473925816401
2023-01-11,0.008575664376725634,-0.001107511703965436
2023-01-12,0.002985842924112747,0.00020748623121765453
2023-01-13,0.0030315195420169694,-0.0006820129615628164
2023-01-16,0.0035437531094408836,0.0
2023-01-17,0.0039031613698572443,0.00048352538952466963
2023-01-18,-0.0035147719665759025,0.0005264006013090184
2023-01-19,-0.012445520281578082,-0.0008516947261369451
2023-01-20,0.003699110402136885,0.0025787499076745965
2023-01-23,0.01185729192388707,0.0
2023-01-24,-0.0005076253026559119,-7.791473315384983e-05
2023-01-25,-0.0067969325646712875,-0.0010626247301639721
2023-01-26,0.00892267882603437,0.0006680218910822629
2023-01-27,0.00731829947194762,0.0008515479120072391
2023-01-30,-0.0051733708515543375,0.0
2023-01-31,-2.6683088344414685e-05,-0.0005594929324654467
2023-02-01,-0.0009117907825624272,-0.0018747963692837875
2023-02-02,0.022752160902743457,-0.0004822690040477897
2023-02-03,0.002887317934662459,-0.006827670347607912
2023-02-06,-0.0049681120656853706,0.0
2023-02-07,0.0012581898537347147,0.0
2023-02-08,-0.001392816218896309,0.005487406970544534
2023-02-09,0.0012842786635767212,-0.002853693740061117
2023-02-10,-0.004221251763781186,-0.0036366021224737703
2023-02-13,0.0047959833491260095,0.0
2023-02-14,-0.0041160703478813065,-0.0014131783266888493
2023-02-15,0.006240507256833228,-0.0019941412073890105
2023-02-16,-0.0006268829589223257,-0.0042971024611083795
2023-02-17,-0.00944978382889572,-0.0015655795908064594
2023-02-20,0.0011306281972636167,0.0
2023-02-21,-0.009093604015952272,0.0
2023-02-22,-4.915242832759237e-05,-0.004236018758946134
2023-02-23,1.2983468938632114e-05,-0.003927578432463721
2023-02-24,-0.004829960355078655,-0.00033773345377505204
2023-02-27,0.0042620347173529805,0.0
2023-02-28,-0.0033581243954429185,0.0037182830232554394
2023-03-01,-0.009460471006906612,0.005367852219701642
2023-03-02,0.0031739678839948215,0.002253552642341442
2023-03-03,0.013798898395929626,0.002926962312758586
2023-03-06,0.003527213713973687,0.0
2023-03-07,-0.005100719233535833,-0.0007276548704642782
2023-03-08,-0.0005454862088718482,-0.00037482432382174606
2023-03-09,0.00040419481167597304,0.0016086060039646939
2023-03-10,-0.016191542427499317,-0.002746494890442747
2023-03-13,-0.017311021210452915,0.0
2023-03-14,0.010453509592400101,0.006167940122402302
2023-03-15,-0.004056535982881249,-0.004901954292037226
2023-03-16,0.009452508870610554,0.0010292281540434794
2023-03-17,-0.005083593514840112,0.0
2023-03-20,0.0010982252810660675,0.0
2023-03-21,0.005042551488859237,-0.0008018256861721672
2023-03-22,0.000518029892787597,0.005068928425842635
2023-03-23,-0.004899291063816702,0.0015615021654070307
2023-03-24,-0.0013712977408769644,-0.007765113314736406
2023-03-27,0.0055208543678766375,0.0
