,portfolio,core,satellite
2021,0.033047973841054734,0.03571179262618229,0.024388571972652873
2022,-0.05345580306077413,-0.08154970444497545,0.03426882565004097
2023,0.05316718318516944,0.04622408432302105,0.07388397998163532
2024,0.02892967403253177,0.01372258592464548,0.0754903773096618
2025,0.07099589594410394,0.03195439852763915,0.19446700119627858
