Date,portfolio_return
2020-01-31,-0.009411499660683
2020-02-29,-0.06643268663173149
2020-03-31,-0.06023901187771061
2020-04-30,0.029069052042049535
2020-05-31,0.0283063449045698
2020-06-30,0.002050468637555919
2020-07-31,-0.007462610433854784
2020-08-31,0.035177218824090674
2020-09-30,-0.0030590858034257357
2020-10-31,-0.02980150266266196
2020-11-30,0.04556535015436581
2020-12-31,0.023042632563523697
2021-01-31,0.006335024878490382
2021-02-28,0.015304210528222636
2021-03-31,0.04563687447299393
2021-04-30,0.031137282369662105
2021-05-31,-0.0015097016907157932
2021-06-30,0.016274282167491085
2021-07-31,0.002143655811891187
2021-08-31,0.02225242319902396
2021-09-30,-0.003050898258150392
2021-10-31,0.02273459087373324
2021-11-30,-0.004395668344793479
2021-12-31,0.040562392359063414
2022-01-31,0.006815353055219034
2022-02-28,0.001564222141185418
2022-03-31,0.07164339524405894
2022-04-30,0.022173550123130294
2022-05-31,0.007021804608236641
2022-06-30,-0.044364828812367696
2022-07-31,0.03697181604611719
2022-08-31,0.028758900088296332
2022-09-30,-0.014368241403932112
2022-10-31,0.04230478590127814
2022-11-30,-0.008726280351889656
2022-12-31,-0.02348090226816497
2023-01-31,0.026605504867443848
2023-02-28,0.027602492846265436
2023-03-31,-0.027580697983926542
2023-04-30,0.015305329105012137
2023-05-31,0.006224947495094708
2023-06-30,0.051754999055263096
2023-07-31,0.008903690155919018
2023-08-31,0.0174900729602926
2023-09-30,0.03293904880576509
2023-10-31,-0.025229212512063746
2023-11-30,0.030395801977657996
2023-12-31,0.02721285055090483
2024-01-31,0.03590296348687525
2024-02-29,0.06734663709758532
2024-03-31,0.062282550319703756
2024-04-30,-0.006898924583151481
2024-05-31,0.009325802500284659
2024-06-30,0.02810175427668249
2024-07-31,-0.02251148143258481
2024-08-31,-0.010263941455984485
2024-09-30,0.0009893036503734818
2024-10-31,0.01539121864115129
2024-11-30,0.05939273544511648
2024-12-31,0.013041140005183569
2025-01-31,0.04735101933764025
2025-02-28,-0.004538966370503664
2025-03-31,-0.0465052131953297
2025-04-30,-0.038077042811715985
2025-05-31,0.0487929958212189
2025-06-30,0.020265739347553054
2025-07-31,0.045610806941550855
2025-08-31,0.0022063782828222753
2025-09-30,0.040868867520002156
2025-10-31,0.040428325144411005
2025-11-30,-0.004720438824110397
2025-12-31,0.004867655665153493
