Date,XDWD GY Equity_weight,EUNH GY Equity_weight,XBLC GY Equity_weight
2019-03-19,0.5555555555555556,0.19451301821878444,0.24993142622566006
2019-06-14,0.5555555555555556,0.19779381908806556,0.24665062535637886
2019-09-11,0.5555555555555556,0.18496408003278308,0.2594803644116614
2019-12-09,0.5555555555555555,0.17720519003912813,0.2672392544053163
2020-03-05,0.5555555555555555,0.17902884566541033,0.2654155987790342
2020-06-02,0.5555555555555556,0.2406968538075933,0.20374759063685122
2020-08-28,0.5555555555555556,0.24482014933590024,0.19962429510854426
2020-11-25,0.5555555555555555,0.24694875296645719,0.19749569147798732
