date,portfolio_return
2021-05-12,-0.004822534175431423
2021-05-13,0.0011006336342218037
2021-05-14,0.005328310977940731
2021-05-17,-0.0026574137130644937
2021-05-18,0.0009860263406309827
2021-05-19,-0.011079241107252166
2021-05-20,0.010276247581949385
2021-05-21,0.003673785852499898
2021-05-24,-3.320618601088121e-06
2021-05-25,0.0011224564428674588
2021-05-26,0.0035371264487194408
2021-05-27,0.00408612797297298
2021-05-28,0.003296217189375923
2021-05-31,-0.004176752464238681
2021-06-01,0.003071227023498435
2021-06-02,0.0014245311064112365
2021-06-03,-0.001454062196891575
2021-06-04,0.002567280278942959
2021-06-07,-0.0009074225988162377
2021-06-08,0.0007719432883048216
2021-06-09,-0.00014907988994131193
2021-06-10,0.0010106088083255645
2021-06-11,0.005427801119272375
2021-06-14,-0.0008190445480071862
2021-06-15,-0.0012222821916050004
2021-06-16,0.0015340228321756584
2021-06-17,0.0039550386525819764
2021-06-18,-0.007282401025034765
2021-06-21,0.0026235679336778506
2021-06-22,0.004327640651178563
2021-06-23,-0.002088136386196593
2021-06-24,0.004408876205786061
2021-06-25,0.0008986878837106132
2021-06-28,-6.901430678107889e-06
2021-06-29,0.002674196543647333
2021-06-30,0.0015467642016308279
2021-07-01,0.0006553245228258556
2021-07-02,0.004229439499161679
2021-07-05,0.0013510629649572392
2021-07-06,-0.0009598201043902188
2021-07-07,0.005000888829935648
2021-07-08,-0.010591200108435977
2021-07-09,0.007993721255087329
2021-07-12,0.002488987189590952
2021-07-13,0.0032438183748607586
2021-07-14,-0.0023831648356467394
2021-07-15,-0.0019632593787630714
2021-07-16,-0.0029033118547698244
2021-07-19,-0.011487919018890652
2021-07-20,0.009631642797049422
2021-07-21,0.00562272309690691
2021-07-22,0.004175847895493956
2021-07-23,0.008096741413987401
2021-07-26,-0.0013197535161864615
2021-07-27,-0.006637545694131662
2021-07-28,0.003958482610271553
2021-07-29,0.0017701112354929572
2021-07-30,-0.0028222804373145526
2021-08-02,0.002430474736709043
2021-08-03,-0.0010868050454088396
2021-08-04,0.0027985183911112994
2021-08-05,0.003507915436585576
2021-08-06,0.003301732695322313
2021-08-09,0.0009669057334300568
2021-08-10,0.002836442329285502
2021-08-11,-0.0007306759659439284
2021-08-12,0.0011845299652430785
2021-08-13,-0.0013076457844607454
2021-08-16,-0.0019055147577002884
2021-08-17,-9.682891657399745e-05
2021-08-18,-0.0009035587909267653
2021-08-19,-0.008236930976635791
2021-08-20,0.005092965971392636
2021-08-23,0.00409413701631034
2021-08-24,0.0024639468919667425
2021-08-25,0.0004843121947374601
2021-08-26,-0.0033030251081799674
2021-08-27,0.004056226260098725
2021-08-30,0.002947360437161206
2021-08-31,-0.001659095636367569
2021-09-01,-0.001243514792432939
2021-09-02,0.0025312681253785666
2021-09-03,-0.000257321420171412
2021-09-06,0.003960422976349576
2021-09-07,-0.003787043004781915
2021-09-08,-0.0026646149727980618
2021-09-09,0.0027168319034996504
2021-09-10,-0.0005426626424244671
2021-09-13,-0.0008471674337843238
2021-09-14,-0.00162878125004384
2021-09-15,-0.0005474912710487483
2021-09-16,0.0009948503441058036
2021-09-17,-0.00246328017027444
2021-09-20,-0.010932927442029866
2021-09-21,0.005005426799768153
2021-09-22,0.0053086671362380655
2021-09-23,0.005152590466294804
2021-09-24,-0.0006366142842740782
2021-09-27,0.0011328114617761287
2021-09-28,-0.013123734726152513
2021-09-29,0.004180927310254436
2021-09-30,-0.002989703090631986
2021-10-01,-0.00214436325196044
2021-10-04,-0.0076878319854800925
2021-10-05,0.009897712783338763
2021-10-06,-0.005492517778821186
2021-10-07,0.015624437112200448
2021-10-08,-0.002666646859586266
2021-10-11,0.0014721794355233575
2021-10-12,-0.004165655814671543
2021-10-13,-0.0008110178433365215
2021-10-14,0.011970321160641683
2021-10-15,0.005925147547754678
2021-10-18,-6.864041510187824e-05
2021-10-19,0.0030276347519478082
2021-10-20,0.002222141816145477
2021-10-21,-0.002401259129232122
2021-10-22,8.238225248208557e-05
2021-10-25,0.004301273091530389
2021-10-26,0.0043290931644136
2021-10-27,-0.0037211831431380057
2021-10-28,-0.0018420245642560298
2021-10-29,0.004757306222239249
2021-11-01,0.0013191309498170045
2021-11-02,0.0030155612972221357
2021-11-03,0.0001342148661320958
2021-11-04,0.006023644589105795
2021-11-05,0.003707857791871916
2021-11-08,-0.0017551945421392379
2021-11-09,-0.0021484102923103794
2021-11-10,0.0021754831613708336
2021-11-11,0.00043890386041628426
2021-11-12,0.003998000007921776
2021-11-15,0.0026200313740448733
2021-11-16,0.0055087863359323044
2021-11-17,-0.0016727532386007328
2021-11-18,-0.002102133119537329
2021-11-19,0.0037949335772917373
2021-11-22,0.002561213013775876
2021-11-23,-0.008637394936842758
2021-11-24,0.005642403716443978
2021-11-25,0.0018688234586334285
2021-11-26,-0.020036074730818115
2021-11-29,0.007412929923718892
2021-11-30,-0.009035850030238561
2021-12-01,0.006389551302145073
2021-12-02,-0.009919629430499028
2021-12-03,-0.0013948843567176434
2021-12-06,0.0067214132419898265
2021-12-07,0.01673035667781045
2021-12-08,-0.0054010510578621955
2021-12-09,0.002559729560959717
2021-12-10,-0.003999707481069023
2021-12-13,-0.0006949772667400322
2021-12-14,-0.006091925735984792
2021-12-15,0.0007232377684392735
2021-12-16,0.008342671699811758
2021-12-17,-0.004066569220018365
2021-12-20,-0.01390424199189938
2021-12-21,0.011063209188132948
2021-12-22,0.005924308961501151
2021-12-23,0.00690043260195673
2021-12-24,-3.3263553173568106e-06
2021-12-27,0.00367834039521836
2021-12-28,0.0033202058912927823
2021-12-29,-0.0030142808349086225
2021-12-30,0.002049787903860123
2021-12-31,-3.3291155707992903e-06
2022-01-03,-0.0013780695900797169
2022-01-04,0.0031866933672061726
2022-01-05,-0.002539879386469801
2022-01-06,-0.010818956869384628
2022-01-07,-0.005014763577318537
2022-01-10,-0.008332934737507708
2022-01-11,0.007866798039389158
2022-01-12,0.0029717683933988604
2022-01-13,-0.002456678243812646
2022-01-14,-0.008630328451336699
2022-01-17,0.004275601505669635
2022-01-18,-0.006819630609674721
2022-01-19,-0.0031060443741285095
2022-01-20,0.00553142438531636
2022-01-21,-0.014861447691105674
2022-01-24,-0.024251984566837942
2022-01-25,0.00688608143928778
2022-01-26,0.011728756258670823
2022-01-27,0.004478659604612576
2022-01-28,-0.007543939755696993
2022-01-31,0.010755565387033872
2022-02-01,0.006063081227211761
2022-02-02,0.001826510325391717
2022-02-03,-0.012882808489090236
2022-02-04,-0.0067440935723077355
2022-02-07,0.003134582747275183
2022-02-08,0.0023922128459531455
2022-02-09,0.009138221055040585
2022-02-10,-0.0043137357648593
2022-02-11,-0.00508824697421717
2022-02-14,-0.005378033750944283
2022-02-15,0.0051209551429931
2022-02-16,-0.002570807322618024
2022-02-17,-0.002193204936424359
2022-02-18,-0.007012378047156986
2022-02-21,-0.007163215861188871
2022-02-22,0.000980672123309767
2022-02-23,-0.0036477758418461126
2022-02-24,-0.007491792894396804
2022-02-25,0.01905665735227885
2022-02-28,0.004816053160053402
2022-03-01,-0.002134930743758756
2022-03-02,0.0055611580673520095
2022-03-03,-0.0017255596510381247
2022-03-04,-0.004171525625289133
2022-03-07,-0.0033920105989260763
2022-03-08,-0.01234013661142958
2022-03-09,0.005803789603359536
2022-03-10,-0.0063283078005969455
2022-03-11,0.00835601301495802
2022-03-14,-0.00819738629951855
2022-03-15,0.007070616936272608
2022-03-16,0.011881947913854668
2022-03-17,0.002161545515472263
2022-03-18,0.010414559938555501
2022-03-21,0.002229813104173639
2022-03-22,0.00756849901548257
2022-03-23,-0.000890006367574761
2022-03-24,-0.00013296347677281968
2022-03-25,0.0029362597805276947
2022-03-28,0.0016124646451601832
2022-03-29,0.004418781067657774
2022-03-30,-0.002754647912294954
2022-03-31,0.00024670855634700427
2022-04-01,-0.0036861755098772167
2022-04-04,0.007466567536027258
2022-04-05,0.0010486675469513623
2022-04-06,-0.012203753351442916
2022-04-07,-0.001733722624774034
2022-04-08,0.007833794703831408
2022-04-11,-0.009093649395796904
2022-04-12,0.0032596083815969665
2022-04-13,-0.002064460899106467
2022-04-14,0.0036049316130845055
2022-04-15,-3.3255965346534744e-06
2022-04-18,-3.3255961657818744e-06
2022-04-19,2.0373268681428414e-05
2022-04-20,0.0012477353335239028
2022-04-21,-0.0005538298970684974
2022-04-22,-0.016608648593124123
2022-04-25,-0.008992050344280467
2022-04-26,-0.0007965780975461995
2022-04-27,0.005735600485657929
2022-04-28,0.002461110917206259
2022-04-29,0.0014691663702319294
2022-05-02,-0.01300893933061173
2022-05-03,0.0076307391218299325
2022-05-04,-0.007742766065134457
2022-05-05,0.0022868840497663814
2022-05-06,-0.01144863341942572
2022-05-09,-0.015378884383030034
2022-05-10,-0.0034087633295697972
2022-05-11,0.009087545270550086
2022-05-12,-0.0038508345243050317
2022-05-13,0.014888327924588371
2022-05-16,-0.0033513695766315688
2022-05-17,0.0022564546059671607
2022-05-18,-0.00838654159236569
2022-05-19,-0.011676792004900727
2022-05-20,-0.0017427094308435586
2022-05-23,0.006032225838256577
2022-05-24,-0.013897810748910737
2022-05-25,0.011228446072278641
2022-05-26,0.009395933823976577
2022-05-27,0.012521129031371148
2022-05-30,0.002745938385475155
2022-05-31,-0.006214050261778889
2022-06-01,-0.0012656478293136485
2022-06-02,0.0008155165177212709
2022-06-03,-0.0024528375314969153
2022-06-06,0.0052596733104762206
2022-06-07,-0.0014961123209564775
2022-06-08,0.0007357762944560156
2022-06-09,-0.006995463649133796
2022-06-10,-0.02006862166269673
2022-06-13,-0.016517865728974568
2022-06-14,-0.005869755150417301
2022-06-15,0.007147574221369574
2022-06-16,-0.018957454939922208
2022-06-17,0.0007189640999299973
2022-06-20,0.0027485385690932396
2022-06-21,0.007094679591404201
2022-06-22,0.00021863548229623107
2022-06-23,0.0013501772255212763
2022-06-24,0.015432673714806888
2022-06-27,0.0013799428197661667
2022-06-28,-0.0007871163382185797
2022-06-29,-0.0035146063975785014
2022-06-30,-0.0062882940909365454
2022-07-01,0.0051837361376554595
2022-07-04,0.002050113408702703
2022-07-05,-0.00033550408293834676
2022-07-06,0.012944717614929161
2022-07-07,0.012429893563773928
2022-07-08,0.0028106478565530805
2022-07-11,-0.0018293959554199768
2022-07-12,0.001777468673687403
2022-07-13,-0.009149757770649539
2022-07-14,-0.007390186966430426
2022-07-15,0.012939720655221712
2022-07-18,0.0018150635525622794
2022-07-19,-0.00012942170317756658
2022-07-20,0.00904582600752529
2022-07-21,0.0012960098626258077
2022-07-22,0.00193128685782855
2022-07-25,0.0005712931331369742
2022-07-26,-0.0006280694784693064
2022-07-27,0.006247065143116513
2022-07-28,0.00994360452511582
2022-07-29,0.0066345582237290115
2022-08-01,0.0022581260307154016
2022-08-02,0.0002238678625140489
2022-08-03,0.005703912591217744
2022-08-04,-0.0012719450915624321
2022-08-05,-0.0017106064364403116
2022-08-08,0.0047513201623838874
2022-08-09,-0.007244895002717585
2022-08-10,0.004541590799268654
2022-08-11,0.003999621880550802
2022-08-12,0.006793287491856271
2022-08-15,0.007126483249996041
2022-08-16,0.0027960619938511844
2022-08-17,-0.006666230565743085
2022-08-18,0.005024022149870041
2022-08-19,-0.004491049547205852
2022-08-22,-0.004003161481840711
2022-08-23,-0.004923944462960571
2022-08-24,0.0025079453129868575
2022-08-25,0.0031972898163218195
2022-08-26,-0.010153614492552619
2022-08-29,-0.011362091719404582
2022-08-30,-0.0071593521358744305
2022-08-31,-0.005655422841433744
2022-09-01,-0.004806255603693787
2022-09-02,0.009065478296722301
2022-09-05,-0.0042502328924466926
2022-09-06,-0.0014423412032190316
2022-09-07,-0.002692271058185841
2022-09-08,0.0077082888931973795
2022-09-09,0.004801778262782182
2022-09-12,0.004101485485129619
2022-09-13,-0.01073429231759649
2022-09-14,-0.0048643859370396374
2022-09-15,-0.0051049976352551575
2022-09-16,-0.01165648252024395
2022-09-19,0.001479831175407731
2022-09-20,-0.002299285050943789
2022-09-21,0.009722892963669905
2022-09-22,-0.01409341815757275
2022-09-23,-0.007624641968364908
2022-09-26,0.0009235154008757629
2022-09-27,-0.0026635577302442626
2022-09-28,0.0027825785346647716
2022-09-29,-0.016384645380718963
2022-09-30,0.00439175321055057
2022-10-03,0.0013695939020537118
2022-10-04,0.01381781428968154
2022-10-05,-0.002507254984627337
2022-10-06,0.005479351000850142
2022-10-07,-0.01279353555329822
2022-10-10,-0.004395706835193358
2022-10-11,-0.0038331057387280274
2022-10-12,-0.003653270256001712
2022-10-13,0.001685182612852073
2022-10-14,0.001031503149676223
2022-10-17,0.006634883661320312
2022-10-18,0.0011666889581153459
2022-10-19,0.00207963539870215
2022-10-20,0.002433462702438361
2022-10-21,-0.003310943461114914
2022-10-24,0.008217376575314572
2022-10-25,0.006782771421638846
2022-10-26,0.0011031839251052342
2022-10-27,5.0781207357251934e-05
2022-10-28,0.0030789722863084137
2022-10-31,0.0043208445730739675
2022-11-01,0.0007029836774405385
2022-11-02,-0.0035716763729695955
2022-11-03,-0.007917092907900086
2022-11-04,-0.005372618839823469
2022-11-07,0.0032294505418230535
2022-11-08,0.006452563962652438
2022-11-09,-0.00640342435422106
2022-11-10,0.01573299271492729
2022-11-11,-0.002903773244233479
2022-11-14,0.002316614716477372
2022-11-15,0.0034857662119283706
2022-11-16,-0.007936946003224532
2022-11-17,-0.003268192562252345
2022-11-18,0.005209055864023369
2022-11-21,0.002053512524356982
2022-11-22,0.004387196966135485
2022-11-23,0.0016988762830480015
2022-11-24,0.0024604587882521936
2022-11-25,-0.0015518904303762405
2022-11-28,-0.004815081665726917
2022-11-29,-0.002152708605485
2022-11-30,0.004144330730378576
2022-12-01,0.008014458091071056
2022-12-02,-0.003575721320507052
2022-12-05,-0.00552459355224677
2022-12-06,-0.007886093741772902
2022-12-07,-0.0034189534741932035
2022-12-08,-0.0002549227705792919
2022-12-09,0.0024538600879414987
2022-12-12,-0.0026282595486289695
2022-12-13,0.008428150802879893
2022-12-14,-0.0021164443603320427
2022-12-15,-0.022761014037008732
2022-12-16,-0.006950309058906398
2022-12-19,-0.0023106165270762036
2022-12-20,-0.0029595633508520945
2022-12-21,0.011463077319280115
2022-12-22,-0.009176530388209429
2022-12-23,0.0015700399847048698
2022-12-26,-3.3164766030102655e-06
2022-12-27,-0.0014397433035503449
2022-12-28,-0.0030423693932168094
2022-12-29,0.005291004830400903
2022-12-30,-0.004968575778514823
2023-01-02,0.012693261415413937
2023-01-03,-0.005425646913615911
2023-01-04,0.0065939453452782005
2023-01-05,-0.004367576570782362
2023-01-06,0.006958909059553087
2023-01-09,0.0034467421335969695
2023-01-10,-0.007641068873182727
2023-01-11,0.006154870356552866
2023-01-12,0.002291253750888974
2023-01-13,0.002103136416122023
2023-01-16,0.0026578148320806627
2023-01-17,0.0030482523747741006
2023-01-18,-0.0025044788246046724
2023-01-19,-0.009547063892717797
2023-01-20,0.003419020278521313
2023-01-23,0.008892968942915302
2023-01-24,-0.00040019766028039636
2023-01-25,-0.005363355606044459
2023-01-26,0.006859014592296342
2023-01-27,0.005701611581962525
2023-01-30,-0.003880028138665753
2023-01-31,-0.0001598855493746727
2023-02-01,-0.001114021955773913
2023-02-02,0.017872930622317297
2023-02-03,0.0008471703953856807
2023-02-06,-0.003924808531891443
2023-02-07,0.0009939699844504248
2023-02-08,5.203065088626806e-05
2023-02-09,0.0004153044588127751
2023-02-10,-0.004098475339106629
2023-02-13,0.0037888268458095477
2023-02-14,-0.003548463023430891
2023-02-15,0.004511231079346558
2023-02-16,-0.001397629054381397
2023-02-17,-0.007794100938896976
2023-02-20,0.0008931962758382573
2023-02-21,-0.007183947172602296
2023-02-22,-0.0009283943577574861
2023-02-23,-0.0008145345303558622
2023-02-24,-0.003886592705804899
2023-02-27,0.003367007426708855
2023-02-28,-0.0018720788375162635
2023-03-01,-0.005308540503456301
2023-03-02,0.0029162516163318756
2023-03-03,0.010754756292641734
2023-03-06,0.0025395938740610546
2023-03-07,-0.003876261211875798
2023-03-08,-0.0004977008810578196
2023-03-09,0.0007414299455168151
2023-03-10,-0.012426929117123477
2023-03-13,-0.012463935271526097
2023-03-14,0.009253550140800718
2023-03-15,-0.004293253109444922
2023-03-16,0.007093990269971773
2023-03-17,-0.0036601873306848806
2023-03-20,0.0007907222023675686
2023-03-21,0.0034061258798504437
2023-03-22,0.0017922814820430081
2023-03-23,-0.0030902689596340564
2023-03-24,-0.003161566101557609
2023-03-27,0.003975015144871179
2023-03-28,-0.0034400742388574802
2023-03-29,0.0053758945716634405
2023-03-30,0.0033631441847156184
2023-03-31,0.0069729437466241944
2023-04-03,0.0024997846140378524
2023-04-04,-0.002828004685539903
2023-04-05,-0.0006090941971713736
2023-04-06,0.000630740521108908
2023-04-07,-3.496441026382691e-06
2023-04-10,-3.496440629768838e-06
2023-04-11,0.002881935646291325
2023-04-12,-0.0028008559968922863
2023-04-13,-0.001439145344791815
2023-04-14,0.0052811795899129765
2023-04-17,0.0029491297720146783
2023-04-18,0.0008087326631489713
2023-04-19,-0.0015687458046312083
2023-04-20,-0.001360174755158512
2023-04-21,-0.0017649253169263485
2023-04-24,-0.0024863889005148888
2023-04-25,0.00045538448957788076
2023-04-26,-0.006895179830436218
2023-04-27,0.003262637827941491
2023-04-28,0.0071008752814166395
2023-05-01,-4.546948909922577e-06
2023-05-02,-0.005427742171615968
2023-05-03,0.00016116193971082993
2023-05-04,-0.0037066887826875954
2023-05-05,0.007712364629825253
2023-05-08,0.0019773906715903067
2023-05-09,0.0019143773132110908
2023-05-10,-0.000556888288956614
2023-05-11,0.0028808774628879892
2023-05-12,0.0019934128138816383
2023-05-15,0.001690014941296525
2023-05-16,-0.0013766786383293357
2023-05-17,0.0016445334747751629
2023-05-18,0.008384650975040665
2023-05-19,7.936878333598686e-05
2023-05-22,0.0022093814151052274
2023-05-23,-0.00186011287886946
2023-05-24,-0.010597537963652308
2023-05-25,0.0025409412340701362
2023-05-26,0.009636301792438209
2023-05-29,0.0030641555425789946
2023-05-30,-0.00233414161960388
2023-05-31,-0.003442725692567153
2023-06-01,0.0038970424143969177
2023-06-02,0.011253973738275212
2023-06-05,0.0011638732108414694
2023-06-06,0.0012796997046122525
2023-06-07,-0.0027508792575628993
2023-06-08,-0.003283378490259954
2023-06-09,0.004131656366661182
2023-06-12,0.0018649974430596315
2023-06-13,0.0050180842668566695
2023-06-14,0.0006197705505564037
2023-06-15,-0.003206790094126023
2023-06-16,0.0035934972425835585
2023-06-19,-0.004418522217379127
2023-06-20,-0.00217268219003956
2023-06-21,-0.00323387511978113
2023-06-22,-0.0026005895020633865
2023-06-23,0.00039529761864477204
2023-06-26,-0.0012364287140244777
2023-06-27,-0.00179907599231823
2023-06-28,0.006986710605920862
2023-06-29,0.0021458871692327957
2023-06-30,0.006449092258205229
2023-07-03,0.0013114548359316914
2023-07-04,0.0004566379249489217
2023-07-05,-0.000648237006158503
2023-07-06,-0.012396566704308696
2023-07-07,0.00018700938429502828
2023-07-10,-0.0025695893028181874
2023-07-11,0.0032227111021270855
2023-07-12,0.005000886599174295
2023-07-13,0.000984160788455143
2023-07-14,-0.0005173346583509542
2023-07-17,-0.00042846288884197393
2023-07-18,0.005437363750506507
2023-07-19,0.005432994664797589
2023-07-20,-0.00018230011463573508
2023-07-21,0.0014450372573603899
2023-07-24,0.002564820628755982
2023-07-25,0.0039825130243140465
2023-07-26,-0.0024240254571251526
2023-07-27,0.00888927060809698
2023-07-28,-0.0014869415853134861
2023-07-31,0.00027161806364119914
2023-08-01,-0.0015594087467107676
2023-08-02,-0.00748405866842305
2023-08-03,-0.0037442496070547782
2023-08-04,-0.00015011244496206935
2023-08-07,-0.0011458114339018177
2023-08-08,-0.0010787743432497886
2023-08-09,-0.00014133127314211452
2023-08-10,0.002525218331346451
2023-08-11,-0.004290797420983443
2023-08-14,0.0031340455236348497
2023-08-15,-0.0043846883234728825
2023-08-16,-0.00072736479305477
2023-08-17,-0.004319003429102744
2023-08-18,-0.004577187384214891
2023-08-21,-0.0005476873872983478
2023-08-22,0.006685051843981571
2023-08-23,0.004723605078571436
2023-08-24,-0.0018667902963054551
2023-08-25,-1.1313178983918498e-05
2023-08-28,0.004117200622699286
2023-08-29,0.005417248752094838
2023-08-30,-0.00037226657413915896
2023-08-31,0.005320719546512906
2023-09-01,0.002223034158352226
2023-09-04,-0.00034382043514709083
2023-09-05,0.002416561770393777
2023-09-06,-0.006327085212374391
2023-09-07,-0.00023362467462948954
2023-09-08,0.0016220117320205347
2023-09-11,-0.0004206605705058486
2023-09-12,0.0006853725868835386
2023-09-13,-0.0005679477281673973
2023-09-14,0.008746805862245351
2023-09-15,-0.002518711530945834
2023-09-18,-0.003176744449890734
2023-09-19,-0.003275910617053575
2023-09-20,0.002796125957299319
2023-09-21,-0.011194661523633208
2023-09-22,-0.00041816142627855934
2023-09-25,-0.0005229155104660599
2023-09-26,-0.006219904709648619
2023-09-27,0.0005362850239526119
2023-09-28,0.00010180370488925279
2023-09-29,0.001438662462652146
2023-10-02,-0.0011350078047249745
2023-10-03,-0.008987161983116856
2023-10-04,-0.002828240186938222
2023-10-05,0.0007321463519153499
2023-10-06,0.004073282236653287
2023-10-09,0.005068541213075051
2023-10-10,0.009097229325886325
2023-10-11,-0.0016227336769864642
2023-10-12,0.0046080437877800765
2023-10-13,-0.002217020945930668
2023-10-16,0.002456952521281508
2023-10-17,-0.0025879917369213135
2023-10-18,-0.003523270629309619
2023-10-19,-0.007030763746827394
2023-10-20,-0.01186746454001794
2023-10-23,-0.0015705680172019678
2023-10-24,0.002904576984516695
2023-10-25,-0.002999293342540036
2023-10-26,-0.005230453235569781
2023-10-27,-0.004662756198524102
2023-10-30,0.0008480333116345662
2023-10-31,0.005513658491854124
2023-11-01,0.00826548080705578
2023-11-02,0.010520133306041936
2023-11-03,0.0031907914404118256
2023-11-06,-0.002712972622574217
2023-11-07,0.004233638010414223
2023-11-08,-0.002228940673092356
2023-11-09,0.003843592266523979
2023-11-10,-0.0026133563842577214
2023-11-13,0.004223788147264251
2023-11-14,0.004835939664962352
2023-11-15,0.002562108826585108
2023-11-16,-0.0027885227850072427
2023-11-17,0.002439606950274649
2023-11-20,0.0003334222079942606
2023-11-21,0.0012693071443842974
2023-11-22,0.005242011529518481
2023-11-23,-0.0008483177539917897
2023-11-24,-0.0014427873446638984
2023-11-27,4.415414665004391e-06
2023-11-28,-0.0009914478083102452
2023-11-29,0.0019778906658576133
2023-11-30,0.0029043938660360796
2023-12-01,0.008245104998048727
2023-12-04,-0.0005391927488959781
2023-12-05,0.004239713052202725
2023-12-06,0.002020137693739015
2023-12-07,3.440239872818263e-05
2023-12-08,0.003247900729830257
2023-12-11,0.0018136611077412823
2023-12-12,0.000675339137467868
2023-12-13,0.0032767663191466613
2023-12-14,0.0011913269635718028
2023-12-15,0.005286946793969027
2023-12-18,-0.0005495776973498678
2023-12-19,0.0026858344798913122
2023-12-20,0.00215654543716154
2023-12-21,-0.004599311959941259
2023-12-22,0.0027457240593240584
2023-12-25,-3.541717300148406e-06
2023-12-26,-3.541716899579939e-06
2023-12-27,-0.001719385989626332
2023-12-28,0.002505188702777339
2023-12-29,0.0005914272348896931
2024-01-01,-4.132861923172859e-06
2024-01-02,-0.001004821330537806
2024-01-03,-0.0028346899923358784
2024-01-04,-0.0006679534889286725
2024-01-05,-0.0012676144471628905
2024-01-08,0.001323657692374338
2024-01-09,0.004384024154758713
2024-01-10,0.00046628309323993753
2024-01-11,-0.003614289989270294
2024-01-12,0.006084631543895917
2024-01-15,-1.320335049214749e-05
2024-01-16,0.0015080522968489028
2024-01-17,-0.005980378105753007
2024-01-18,0.0033204668116417523
2024-01-19,0.0028676931650512064
2024-01-22,0.007681141604450079
2024-01-23,0.00048622073217926675
2024-01-24,0.0030662763874421814
2024-01-25,0.0037399830796668995
2024-01-26,0.000547220979477789
2024-01-29,0.0032968238479172325
2024-01-30,0.0019996265350505785
2024-01-31,-0.0034936189763469182
2024-02-01,-0.0019613738306770495
2024-02-02,0.01009338449452475
2024-02-05,-0.0002278812526342655
2024-02-06,0.0018402987130057725
2024-02-07,0.0026707812853031146
2024-02-08,-2.7673816192752555e-05
2024-02-09,0.0008846982737429343
2024-02-12,0.005649181708716178
2024-02-13,-0.006665320950659127
2024-02-14,0.001341832535812415
2024-02-15,0.0034604545470878992
2024-02-16,0.0024342378436521986
2024-02-19,-0.0014669669100196181
2024-02-20,-0.005913042663808987
2024-02-21,-0.001571440877758068
2024-02-22,0.01124963239397232
2024-02-23,0.0028960220652956893
2024-02-26,-0.002913841980156118
2024-02-27,-0.001309123118125566
2024-02-28,0.00041940852706456866
2024-02-29,0.0022065633227612126
2024-03-01,0.004039021390891584
2024-03-04,0.0001990524969608387
2024-03-05,-0.003482929928794655
2024-03-06,0.002014637243237069
2024-03-07,0.003398160123766403
2024-03-08,0.0013934040363369048
2024-03-11,-0.004797729868734191
2024-03-12,0.005172917966009603
2024-03-13,0.0009790357062301122
2024-03-14,-0.00013616994355832192
2024-03-15,-0.003784211788669388
2024-03-18,0.00533498169607789
2024-03-19,0.0013862795054884586
2024-03-20,0.0017696184989787422
2024-03-21,0.010062758173584646
2024-03-22,0.0004582336972648371
2024-03-25,-0.002241543850687844
2024-03-26,0.0010858660992241155
2024-03-27,9.115494338646224e-05
2024-03-28,0.004418841987940992
