date,RegimeScore,regime,q_low_roll,q_high_roll,vol_63,corr_eq_bond_63,mom_63
2021-06-15 00:00:00,-0.13723821448186646,Stress,-1.4729779097699576,0.09463801012570924,0.07574141455906669,0.13259750194446407,0.04099053839978528
2021-06-16 00:00:00,-0.08986065928428857,Stress,-1.4723125479530954,0.07846622607924619,0.07488105977597713,0.1540705400045694,0.04837779459328284
2021-06-17 00:00:00,-0.07807991722829799,Stress,-1.4507733988037195,0.07186795609215844,0.0759696413178673,0.13204152762511523,0.05365275658580049
2021-06-18 00:00:00,-0.24752881689975625,Stress,-1.4292342496543438,0.0652696861050707,0.07758506073019154,0.13362429487868208,0.04395261578036491
2021-06-21 00:00:00,-0.06079786985455763,Stress,-1.4076951005049678,0.058671416117982954,0.07771317355106842,0.13182894717639557,0.04757393486768602
2021-06-22 00:00:00,-0.10953305411860696,Stress,-1.4001822340516852,0.055904199563757674,0.07774536595134113,0.1453572338028229,0.0545421647308435
2021-06-23 00:00:00,-0.13201375257488557,Neutre,-1.3996825089464502,0.05505250972596269,0.07703221584949943,0.1705160389253545,0.04454987986730541
2021-06-24 00:00:00,0.16124841341974624,Neutre,-1.3991827838412152,0.06087083944701262,0.07756381411454721,0.19567045046262468,0.047763015588006885
2021-06-25 00:00:00,0.2616703377107335,Neutre,-1.3984962910531038,0.07626680275021652,0.07735909070278779,0.20213140001924926,0.044655754935394976
2021-06-28 00:00:00,0.35304103755803995,Neutre,-1.3974362628992396,0.11080979417217537,0.07729303830204491,0.19096234206568163,0.04235412576432873
2021-06-29 00:00:00,0.3402615006650064,Neutre,-1.3963762347453752,0.13309073091807466,0.07726252517882616,0.18173438820258547,0.04216222203386022
2021-06-30 00:00:00,0.30500837316303125,Neutre,-1.395316206591511,0.1347673662917208,0.0772592702370538,0.17785738577640423,0.04348141164261743
2021-07-01 00:00:00,0.2748504651216625,Neutre,-1.3738815598067367,0.13655806357544412,0.07729545608310766,0.17895594628741168,0.045650428073992
2021-07-02 00:00:00,0.25679386632249246,Stress,-1.3524469130219623,0.13990002643767194,0.0770326293919015,0.2194010274952963,0.04454928467698793
2021-07-05 00:00:00,0.49741392162981146,Stress,-1.331012266237188,0.1449484294126669,0.0765797615199537,0.21601248585912464,0.049879116736699425
2021-07-06 00:00:00,0.3913884605194269,Stress,-1.3219308919988377,0.15325477796099496,0.07637907201910654,0.1721709488617348,0.04482105952665538
2021-07-07 00:00:00,0.2555221001455593,Stress,-1.3190261540337003,0.15667146365839235,0.07699867160790985,0.19091935230797336,0.04905432895410611
2021-07-08 00:00:00,0.29907111888638827,Stress,-1.316121416068563,0.158421608214677,0.08048480440874287,0.17570231734683378,0.03804021787740264
2021-07-09 00:00:00,0.4703398351837845,Stress,-1.3111857834049612,0.1608950627691125,0.08191791440001497,0.1513278015650542,0.04486565138064469
2021-07-12 00:00:00,0.24907384288230577,Stress,-1.3021883613444303,0.16365881318447584,0.08205266100265365,0.15488865758664563,0.04818074584428267
2021-07-13 00:00:00,0.2206165234688226,Stress,-1.2931909392838992,0.16883645285265178,0.08205010047267715,0.14863771133776105,0.04816588757115303
2021-07-14 00:00:00,0.19886108935561408,Stress,-1.2841935172233678,0.17716810133326194,0.08234371555386526,0.14723363037323256,0.04313559888023977
2021-07-15 00:00:00,0.30014994760900693,Stress,-1.2802394113887212,0.1784936637563271,0.08159720972132067,0.1282921329460051,0.046447618458263173
2021-07-16 00:00:00,0.13871764206579196,Stress,-1.2762853055540748,0.17792556557501343,0.07877374478731058,0.14932553070925,0.05470906846200441
