Date,LVO NA Equity,UIATHNA GR Equity,SCHCTEA LX Equity,REYLSEB LX Equity,MEDMORL ID Equity,BNPAOPP LX Equity,BNPAAAP LX Equity
2021-03-01,-0.03597194388777558,-0.005423186344238995,0.0098780214023797,0.000710732054015617,-0.014975808309653615,0.0014749872489421278,0.0001554696154069113
2021-03-02,0.006652115164743844,0.0028604630374540196,-0.018451278251203962,0.0026041666666667407,0.021128956806486743,0.0002615278733655302,4.8576702613489786e-05
2021-03-03,-0.0005162622612288059,0.003119707638826963,-0.016533293069605937,0.0014167650531287102,0.00022906009009693307,-4.8163591077510226e-05,-4.857434303195962e-05
2021-03-04,0.009607438016528969,0.003287719921805543,-0.023719966223996303,-0.005187455788729145,-0.008854961832061026,-0.0018784705259029533,-0.00010686874574938887
2021-03-05,0.054947303796173186,-0.002479851208927464,-0.0001572574304136154,0.0015011456111244659,-0.01609673444239057,-0.0004687780060388391,-0.00012631292569897923
2021-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-08,-0.04830261881668296,0.0005327177483795964,-0.024929223026108893,-0.004891132849479396,-0.0021135029354207857,0.0002758810952478985,9.717606359149755e-06
2021-03-09,-0.005503465144720776,-0.001774780370929152,0.017420759738688618,0.0031710797526558476,0.002745528710385914,0.00028959525615390724,9.717511928242217e-06
2021-03-10,-0.0013322402131584754,-0.0004444839541292156,-0.0022988505747126853,0.0033191085822663613,0.006962371900179898,-0.0009581449211426563,-4.858708749555518e-05
2021-03-11,-0.018471010774756214,-0.0006225542511560933,0.030271730494199733,0.003780718336483968,0.004039776258545569,-3.4498699398977095e-05,-1.9435779326171243e-05
2021-03-12,0.008572922111866221,0.0006229420663876883,-0.0031618724454384184,-0.00039234149403644114,0.005880532342927847,5.519982336044116e-05,-4.859039270754817e-05
2021-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-15,-0.008811029335544784,-0.00026680896478126215,0.006421166640878884,0.0021194756260303205,0.0005384615384615987,0.00035187945024017786,0.00010690405846669471
2021-03-16,-0.03241999581677457,-0.00035584022773771373,-0.0072257667768468314,0.003603321322262376,0.0001537633581918385,0.0006552311586556225,7.774009542615978e-05
2021-03-17,0.015023778642455632,-0.0003559668950787742,0.008594657375144976,0.0023415547923819613,0.0,-2.067796142868339e-05,-1.9433513093303212e-05
2021-03-18,-0.03088063039079958,0.000712187305261347,-0.0185782281590664,0.008254166017754194,0.005688369590283626,0.0001516415194480203,-4.85847269053874e-05
2021-03-19,-0.0018679266014725027,0.001334400854016593,0.0009386733416769655,0.0030892801977140394,-0.011694565466636164,-0.0006684998725026148,2.915225249733311e-05
2021-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-22,-0.0202553940995156,-0.0012437810945273853,-0.008049390434510695,0.005851555281798593,-0.0033255993812837392,-0.0005655016413339542,9.717134222819723e-06
2021-03-23,-0.006629213483146157,0.0015121864436933308,-0.010872134247222998,-0.0014543784445805175,-0.0015519515791106997,0.0006486247774666332,7.773631840812811e-05
2021-03-24,-0.005994796968668559,0.001332267519317698,-0.00310633213859024,0.0030663089306248725,-0.0009326183259501519,0.0004413306117945215,0.0
2021-03-25,0.016499772416932235,-0.0018626929217668842,0.008149568552253239,0.0019870080244557276,-0.006690003889537222,0.0010959470636890956,9.716284492755634e-06
2021-03-26,-0.04343445650957123,-0.0029325513196480912,0.013710572198446513,0.004881397299977053,-0.007753152165400623,-0.0001652448722451183,0.00012631047113798033
2021-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-29,0.02258630778232873,0.00017825311942964994,-0.008677976702368806,-0.0005313092979126743,0.007340173638516134,0.0003994077746789504,-4.857481492992477e-05
2021-03-30,-0.020141908903639316,-0.0005346640527534863,0.010173501577287025,-0.0010631834750912672,0.001096920786648914,-0.000234042113813282,-0.00014573152367147735
2021-03-31,-0.020672740014015423,-0.0003566333808844302,0.004996486845186832,0.00015204500532162157,0.003130625342412152,0.000709175910051707,4.858425481457651e-05
2021-04-01,-0.014072748956469927,0.00017838030681405215,0.009632564281830236,0.0012161751292185663,0.003667004759304149,0.00017200809126061145,7.773103119923519e-05
2021-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-06,-0.046207814201040254,-0.0010700909577314732,0.004539509117488683,0.003416337686000581,0.011504975124378092,0.0006053643536703124,0.0
2021-04-07,-0.00443880786303108,0.0007141581860381496,-0.00022977941176471894,0.002799424982976584,-0.00030740854595767697,0.00041249871094151125,-9.71562369445067e-06
2021-04-08,0.002165605095541423,-0.0002676181980374448,0.00727802037845704,0.0018862230270106917,-0.003766912669126654,0.00026801360684447495,2.9147154266162545e-05
2021-04-09,0.009025041311808701,-0.0008030695101275409,-0.004183145725585535,0.004141878153475442,0.006096149394243522,-0.00013053574618360209,-3.8861739645734694e-05
2021-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-12,0.0013857394809775325,0.0002679049830327518,0.0030550675933704863,0.00044997750112485413,-0.0012271820831415425,0.00015803758546062419,-9.715812484767383e-06
2021-04-13,-0.015725248458925645,-0.0007142219444692399,-0.003731059163938233,0.003973013493253408,-0.002687759176777771,0.00010992181810687285,-3.886362753091621e-05
2021-04-14,0.0021728016359918723,-0.00035736621102477883,-0.0026750229287678673,0.0004479952213842786,0.0049280049280049365,-0.00048085509775097623,-2.9148853478377923e-05
2021-04-15,-0.009565106491518982,-0.0005362409509339638,0.0019158556211202882,0.004701843421150764,0.0014558271396827305,0.00032988783813503453,-3.8866270878457065e-05
2021-04-16,-0.003734226113829453,0.0010730573191450876,-0.001988679822548689,0.005125538552963826,7.651109410855561e-05,0.0009275035726061809,3.886778152417669e-05
2021-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-19,0.008013441902546159,0.000357302367128165,-0.00015328019619853528,-0.0016258960904589337,0.00045903144365389004,5.4912243371063596e-05,-3.8866270878457065e-05
2021-04-20,0.03833824849339673,0.0010715242432359773,-0.01502376207266598,0.005773928492116331,-0.0025999847059723358,0.00042554651841175684,-4.85847269053874e-05
2021-04-21,-0.025314892566065783,-0.0016947640710016643,0.0077821011673151474,-0.0031647898726724355,-0.010733726903319751,-6.174660565183565e-05,1.9434834998222072e-05
2021-04-22,-0.016216901051564703,0.001518942101501164,-0.00401544401544407,-0.0037655050206732987,-0.001472525769200983,0.00026072398935150787,-2.9151685939088345e-05
2021-04-23,0.016355441081777222,-0.0024979926844500566,0.004884478213676768,0.003186837619506555,0.006674945669046917,-8.231243054879211e-05,0.0
2021-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26,-0.005448555499239727,-0.0001788748770235049,0.004937890594861383,0.0018469267139480383,0.0010023130300693683,3.429966935120099e-05,4.858755964121109e-05
2021-04-27,0.000509619059752886,0.0,0.0026871401151631336,-0.0013273357422020071,0.0025417854116922545,0.0004801789009392099,-4.858519900496905e-05
2021-04-28,-0.01935566025722657,-0.000178906878969598,0.007274119448698491,0.0009599054862290402,0.0031499692685925673,-0.0002605434387620287,-5.8305071569453304e-05
2021-04-29,0.005194130632385496,-0.0016999194774983684,-0.00045610034207532735,-0.00014753614635598655,0.0033698399326032025,0.0015568098428788701,2.9154235624551106e-05
2021-04-30,0.010592946647719925,0.0005377307761247341,-0.01140771161305043,0.0002213368747232547,-0.0036638424547744686,0.0004176995028690733,5.830677135976181e-05
2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-03,-0.005368784353828593,-0.0008061626657112075,0.00046157396722823485,0.002139116323670587,0.0,0.00028063162649982765,1.943445729279958e-05
2021-05-04,0.023133273358180162,0.002330793366203565,-0.007996924259900173,0.005520388635359863,-0.004136980004596613,0.0005679485424934239,9.717039801016014e-05
2021-05-05,-0.031151865343549856,-0.000983811823629388,0.006201069684520721,0.006075689920210792,-0.014154934994999646,0.0004308487720809939,9.716095684098036e-05
2021-05-06,-0.004019188383248995,-0.001969561324977609,-0.017564132193205517,0.0029103608847498297,0.0063207179087008125,0.0011826148777054346,6.800606225487726e-05
2021-05-07,-0.019526165061181988,-0.0008073196986007058,0.014114326040931546,-0.00036273940800934934,-0.01000310173697283,-0.00012972913921294182,-7.771592885119638e-05
2021-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-10,-0.018720127456186897,0.0020648173085555666,-0.005489832212170476,0.0031206909064518396,0.004464635388109928,0.000375580442502077,1.943049227159932e-05
2021-05-11,0.04803138952780417,0.004210714925640513,0.007619343803451972,-0.000795832730429602,-0.010839051777916331,2.047851462494421e-05,-9.71505736735434e-06
2021-05-12,0.07397366382649118,0.004371487197787349,-0.01805555555555549,-0.0013757150097749582,-0.013795821836815159,3.413015877340442e-05,-2.9145455252010954e-05
2021-05-13,-0.006130544536603,0.0,-0.0016501650165017256,0.0,0.0,0.0,0.0
2021-05-14,-0.07680212868892122,-0.0047077633682715,0.0025186934277843243,-0.003625290023201888,0.0003197442046363186,0.00046415431765911563,-9.715434911461429e-06
2021-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-17,0.014411109655443566,0.0010709504685408877,0.005966868179320128,0.005093872798719312,-0.003675883011027614,0.00012280737662972996,6.800870511414203e-05
2021-05-18,-0.028412759912178842,0.0007132031737540068,0.00390228674002957,0.003909643788010397,0.00336862367661217,-6.82179426836349e-06,-1.9429737212806053e-05
2021-05-19,0.08294563339093464,0.002583518930957762,-0.0019435590453238394,0.001081782778018292,0.0034372501998403138,-0.00019101154255474206,-7.772045893927881e-05
2021-05-20,-0.047747637167055434,-0.002221432379598376,0.010204081632653184,-0.0016569411425688685,-0.011790010356090286,0.0006072598253274997,4.857906242405896e-05
2021-05-21,-0.019592678525393148,0.0015139371270815882,-0.0030842778934382364,-0.0016596911531246983,0.0145102781136639,0.00044323520787736825,0.00010686874574972194
2021-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-24,-0.025506179332106194,0.0,0.0007734550235902748,0.0,0.0,0.0,0.0
2021-05-25,0.005666486778197477,-0.0018673306064377337,7.72857253266146e-05,0.004842790025298305,0.008502185141040952,0.0009610534781956392,0.0002428575591844062
2021-05-26,-0.013952240407834715,0.00026726057906456546,0.0021638330757340896,-0.0006473888649115578,0.0022849038764576335,0.00029961526675981176,7.769554998726669e-05
2021-05-27,-0.026122448979591706,-0.001068756679729277,-0.0026989512646513614,0.004678615129921626,0.004952440845845452,0.00023145154153536573,-2.913356769662645e-05
2021-05-28,-0.017602682313495488,0.0003566333808844302,0.0014691100286090553,-0.0030090270812438424,-0.0010168961201502125,0.00014972810736857411,-2.9134416486220616e-05
2021-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-31,0.016069397042093314,-8.912655971482497e-05,0.0,0.0015809140557632162,0.010101010101010166,0.00020414412575275875,4.855877554188481e-05
2021-06-01,-0.014135759272218329,0.000713076031731763,-0.0019302038295243573,0.005452719184961818,-0.004341085271317935,0.00041500833418384175,0.0
2021-06-02,-0.0005678591709254999,0.00017814197915755337,-0.009824398545679625,0.0014985014985016143,0.0,0.0002788243134801416,6.797898478239084e-05
2021-06-03,0.028124999999999956,0.0,-0.0031250000000000444,0.0044175276095475,0.004905014014325859,-0.0007682528027629365,-9.710623422032327e-06
2021-06-04,-0.023072672008842332,-0.0011577166265919203,0.004937304075235183,0.0021990494431438634,-0.0006198187030294067,6.803924503584469e-06,0.0
2021-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-07,-0.0070711356243812196,-0.0001783166904422151,0.0032753645792718,-0.000424688561721398,0.0,0.0002857628848444982,1.942143543831598e-05
2021-06-08,0.00042728955989179696,0.0,0.004430625728721216,-0.0031865174904404103,0.0005426777269557093,-2.7207737880674543e-05,-3.8842116506843105e-05
2021-06-09,-0.0025626423690204847,0.0003566969859105651,-0.004411081875870582,-0.006890672728564362,0.0023245002324499,0.0003673144551841201,4.85545315944691e-05
2021-06-10,-0.018412789037967503,-0.0007131395970761956,-0.004586086280606305,-0.0007153075822605715,-0.0008503401360543394,0.0001019943291151737,-0.00021362956633197427
2021-06-11,-0.02544714264941106,0.0001784121320249632,-0.000702795564579084,0.00042949176807449696,0.0018568665377174387,0.00017677214071065706,0.0
2021-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-14,0.0025365562518651075,-0.00026757046022118924,-0.003594592482613068,0.0007870635374929158,0.006564213452776357,6.117954156148464e-05,-2.9137529137468476e-05
2021-06-15,0.021134097335913093,0.00017842804888923425,-0.0038428358560114173,-0.002287838707371037,0.0027620070584624123,-8.836504278919577e-05,-7.770234175430435e-05
2021-06-16,-0.010494097070397945,0.0010703773080011914,0.003700204692174358,-0.0025797205302759973,0.00022953328232588888,4.078747008917638e-05,4.856773742334397e-05
2021-06-17,0.013256738842244875,-0.0011583355609018353,-0.001411875441211019,-0.0029456139090451305,-0.0013003901170351995,-0.0016654204336890022,-0.00013598306039575014
2021-06-18,0.04608227940107579,0.0043710972346120425,-0.0007069358259367275,-0.0028102031993083587,0.005821078431372584,-6.808974228000864e-06,-0.00015543034777543152
2021-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-21,-0.025152862701500855,-0.004796163069544446,-0.008332023266781952,0.002023267577137,0.0028175449284191245,4.766314413329198e-05,-5.829544129642983e-05
2021-06-22,-0.003991446899501039,-0.00017849174475681462,-7.926442612549156e-05,0.002379750486767307,-0.0025058850330321736,4.766087246621531e-05,9.71647330882952e-06
2021-06-23,-0.02619149849720903,0.0009818798536105344,0.0022195798652397958,0.0,0.0,0.0,0.0
2021-06-24,-0.013815402704291602,-0.001159265204208948,0.0007118563632049213,0.0001438848920864988,0.004034713763702902,0.0003540353218316472,0.0
2021-06-25,0.00029806259314457684,-0.0005356664583519022,0.0032405943724314046,0.002229894979139724,0.007809538251573267,8.167154427285439e-05,-5.829827339942639e-05
2021-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-28,-0.004618593563766371,0.00026797677534617925,0.0013393208855274619,0.0015789851431853297,-0.0005266325609388778,0.0003811027480229434,9.716945380988662e-06
2021-06-29,0.005538093099835439,0.0,0.007238394964594885,0.004299534217126366,0.0006774557771922485,0.0008299432645342275,1.9433701925919422e-05
2021-06-30,0.009973206311402194,0.00035720664404359503,-0.007030151538822138,0.0011416339636103334,0.0017301038062282892,0.00035345296356714684,2.914998639669264e-05
2021-07-01,0.0017686072218128235,0.0,0.0026746381371931527,0.0018530396978120312,-0.00045055192610954364,0.00021743266382179272,9.716378899904399e-05
2021-07-02,-0.020450198617036786,-0.0003570790930190748,0.0005491919033422388,0.0001422778686777093,-0.00022537750732476436,0.0002377652781175854,8.743891420315286e-05
2021-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-05,0.007960348452988875,-0.00026790498303264076,0.0,0.004694501742655843,0.0011271415689810826,0.00011545854019634483,-2.9143756436145196e-05
2021-07-06,0.02086127253762471,0.0012505582849486885,0.00650827256331854,-0.0015575221238938175,-0.0003752908504091046,0.00021730863258562216,0.00010686355467059983
2021-07-07,0.006714348270325576,-0.0005352841466679248,-0.007167341851044062,0.005318017443097123,-0.0003754317465084478,0.0003326815490738433,0.00015542128883083706
2021-07-08,0.028128171668841517,0.0020530215120950768,-0.006983678593848075,-0.0011990407673859727,0.003830842034102,0.0004004425229238162,2.9136963151543682e-05
2021-07-09,-0.040050768579889984,-0.003028683413504374,0.006716712761754229,0.003954522985664566,-0.016387309188865662,-0.0005970311270320217,-2.9136114213734743e-05
2021-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-12,0.009402086087850758,0.00017869907076484282,0.0014913657770800892,0.004571991278047527,0.005781666032712129,0.00011540445868529758,-9.71232105051456e-06
2021-07-13,0.002328627565128638,0.00017866714311232101,-0.004624186848499079,0.005741492788124969,0.00491642084562427,1.3575428474466023e-05,-6.798690766396387e-05
2021-07-14,0.015246115870480637,0.0007145409074671427,-7.874015748032814e-05,0.003202450570871651,0.003913894324853118,0.0,0.0
2021-07-15,0.0008581235697939782,0.0006247768654050745,-0.00850460666194186,0.00242886884108251,-0.0004498425551056062,0.0010656566684992264,0.00010684383316839074
2021-07-16,-0.004286939125464406,0.0023191508340023592,-0.002700341513779736,-0.007822776047075042,-0.0042004200420042714,0.0002712158607036663,2.9136114213512698e-05
2021-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-19,0.04621125143513205,0.00355966895078752,-0.005654216771521781,-0.005651688529165533,-0.006176559204579601,0.0002643637645400876,2.9135265325219706e-05
2021-07-20,0.006858710562414272,-0.00336969052052849,0.004244754124619554,0.0035085257174936046,-0.015234197362437474,0.00012875856413852027,5.826883297244123e-05
2021-07-21,-0.021662125340599414,-0.0014236142005515928,0.013238695270755274,0.002027830221662974,0.008081274532440563,-3.387947039612538e-05,-9.710906318882717e-05
2021-07-22,-0.020470686533908933,-0.0008910273545398306,0.0025186934277843243,0.0017445917655267706,0.007711100931439896,0.0003455823061859764,0.0
2021-07-23,-0.004549331816889435,-0.0021403727815927365,-0.0036900369003689537,-0.0011145942180427193,0.0034093491931206366,0.0007112471888801597,8.740664484729876e-05
2021-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26,0.0035704084547272252,0.00017874698364450659,0.002600472813238719,0.004951530790152869,0.003095741467834534,0.00018276214522150447,7.768800497198747e-05
2021-07-27,0.0313078127223565,0.001161647752658368,-0.01304723728680346,-0.001734906315059015,-0.0039894617990214876,-0.00012858689767181186,1.9420492503696707e-05
2021-07-28,-0.018214433558713883,0.000178507675830053,0.010671338695548371,-0.005005213764337824,-0.006045949214026569,-0.00031812428506650114,-5.8260346066374424e-05
2021-07-29,-0.018271257905832727,-0.0016062823487418276,-0.0012607359546135122,0.0007685321036821069,0.0022049878345498097,-8.124906902118312e-05,-3.884249368801829e-05
2021-07-30,0.016893342877594808,0.0014301036825170588,-0.007100591715976323,-0.0010471935213627326,0.000986268113193356,0.00027762354247640175,0.0
2021-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-02,-0.003941996339574816,0.001249553730810371,-0.00707191100516491,-0.0005590886854428545,0.0,0.00033170190153186674,6.79770043505723e-05
2021-08-03,0.019505300353356958,-0.0026742734890355946,-0.009042893725992318,0.0036361093629817542,-0.00598757010762474,0.000290988820615512,0.0
2021-08-04,-0.010675169832247366,0.0014301036825170588,0.007591052249051211,-0.00013934369121448853,0.0019824628288218626,4.059127963995657e-05,2.9131021624939635e-05
