ticker,Strat,beta,beta_stress,beta_bloc1,corr,return_stress,skewness,maxdd_abs,alpha,sharpe,sortino,vol,ret_ann,kurtosis,n_obs_is,dd_covid,ret_rel_covid,score_custom,rank_in_bloc
OEFOAAE ID Equity,STRAT2,0.5917391917837518,1.1230760101192987,1.1230760101192987,0.3676194504714763,-0.3614556360150817,-0.4524184681268691,0.05303643724696461,0.051714176303632314,1.3564992056107208,1.7781686012011442,0.07691698580448224,0.10433783014175124,3.0734704758915976,262,,,0.007969755498718853,27
LUMNUDE LX Equity,STRAT2,0.12657010289230736,0.3095762438138766,0.3095762438138766,0.11023109237452114,0.04957920943308802,0.18936936679582042,0.038786671391764616,0.03826928075379249,0.9026284136151503,1.4568887264135943,0.054867784743471384,0.04952522150157712,0.38980011905151013,262,,,-0.0034976749775633836,28
UGEEIBA ID Equity,STRAT2,0.16570586399404305,0.6278142495940083,0.6278142495940083,0.11951684436098359,0.04786708015618846,0.08898340664364217,0.06794335920839378,0.04445333074834109,0.8934011121033631,1.34494992773392,0.06625202604319443,0.059189633746090875,1.5501586663146822,262,,,-0.022676160897744668,29
BGTFDLX LX Equity,STRAT2,0.5807639549139014,1.7505157582890196,1.7505157582890196,0.21242830996741877,-0.3984364543018277,-0.4683442146279776,0.09560635852557497,0.07571029817820035,0.9748735545195517,1.3181047870440117,0.13064044898789798,0.12735791886886227,2.301532682748718,262,,,-0.07388965989287775,30
BRUEA2E LX Equity,STRAT2,0.6870334302238045,1.777188330212661,1.777188330212661,0.5354387689727775,-0.4103395670883784,-1.1729050541633028,0.04340446168768197,0.03240585088202788,1.525007724788098,1.825919485655316,0.06131383213743688,0.09350406764595198,4.84929574639705,262,,,-0.075281557917909,31
HEUALPA LX Equity,STRAT2,0.5892467196903005,1.5652483953057916,1.5652483953057916,0.3698121305953777,-0.3986793738674911,-0.744019132590294,0.04950495049504933,0.026661852966662493,1.038416388801197,1.3511727244123175,0.0761388696318151,0.07906385005047456,4.531985265022212,262,,,-0.20842019130674608,32
BLEURAA LX Equity,STRAT2,0.5077474153865045,1.2909891677303886,1.2909891677303886,0.36649314496342733,-0.233192646150711,-1.0053909612301206,0.049395221354942564,0.01848575534713101,0.9612973889137104,1.1265126586085448,0.06620217680237203,0.06363997970052404,3.307005322946364,262,,,-0.25749962840060275,33
ROSIHCE FP Equity,STRAT2,0.944892543378482,0.9911078910429438,0.9911078910429438,0.483112192850786,-0.6560924959717066,-0.5033758542380549,0.06191602118836215,0.025157154937497414,1.1682767658611903,1.5819243487318184,0.09345979575459155,0.10918690792222163,2.3306518118096573,262,,,-0.25807028140325605,34
RPARIE1 ID Equity,STRAT2,0.4931313129805219,0.9510081828023986,0.9510081828023986,0.25252639664772625,-0.3208463530819735,-0.43820385622045366,0.10399040703484008,0.030357958143559474,0.7952983317419534,1.0661584301501308,0.09331387033819623,0.07421236540835241,1.6472914730052821,262,,,-0.25943955796603146,35
EXCERFD LX Equity,STRAT2,0.6706366209553897,0.6567260529587498,0.6567260529587498,0.5749001650396217,-0.5053647765001664,-0.12030433716586905,0.047270965189684544,0.004695950411558458,1.1541672819991526,1.7508421462571064,0.05574234512085928,0.06433599096040088,1.4089819078409835,262,,,-0.28230097040747143,36
