,core,satellite
2021,0.08212511196072114,0.013328945115372859
2022,-0.1520950780337269,0.028885675431406632
2023,0.10941720625035933,0.01786233384693814
2024,0.09392759985543098,0.1406350121887483
2025,0.030979556766064675,0.008011407976079354
