,core,satellite
2021-03-25,-0.0005846078298567658,0.0036232103515203787
2021-03-26,0.0022649954886919494,0.012320201441725631
2021-03-29,0.0001821179384142893,0.0
2021-03-30,0.0005257740216875746,0.001761242116687456
2021-03-31,0.002220213370483073,0.00376330696952899
2021-04-01,0.002916529280540756,0.003063703811317542
2021-04-02,0.0,0.0
2021-04-05,0.0,0.0
2021-04-06,0.001695429814689427,0.0
2021-04-07,-0.0015776906818554906,0.0003758749661668892
2021-04-08,0.0024959296498157217,0.0025482368232667366
2021-04-09,-0.00067751885546354,-0.0004453318748345093
2021-04-12,-0.0005505080081439324,0.0
2021-04-13,0.0005668042433314783,-0.004714663331994362
2021-04-14,-0.000808476100522914,-0.001677673867491214
2021-04-15,0.0032138600632463394,-0.002479409858949122
2021-04-16,0.00021488319933501572,0.0012752718113803628
2021-04-19,-0.0035049437921243825,0.0
2021-04-20,-0.003900685324185545,-0.008601181130803659
2021-04-21,0.0031994282722620543,0.005298871316620324
2021-04-22,0.0024006715599578,-0.001677565644098056
2021-04-23,-0.001252332541855533,0.008343424105570917
2021-04-26,0.0007766196345308378,0.0
2021-04-27,-0.0008333038914022708,0.0019893385637061558
2021-04-28,-0.0008444762485247089,0.00344491160451359
2021-04-29,-0.0023240955653518578,0.0018822887833410242
2021-04-30,0.0008933783375440152,-0.007233505983459576
2021-05-03,0.0014235695897949234,0.0
2021-05-04,-0.003169385511764617,-0.0031987697039600697
2021-05-05,0.0043208427278712295,0.0021240003932175957
2021-05-06,-0.0022377154608522326,-0.007499271357838411
2021-05-07,0.001626490884867659,0.007071692636468829
2021-05-10,-0.00035537376856280815,0.0
2021-05-11,-0.008745919701203966,0.0007457260106720435
2021-05-12,-0.002973580728963627,-0.007673872535198656
2021-05-13,0.00014827682647465388,-0.0030812804570234166
2021-05-14,0.0028612899939635026,0.0011624560615437706
2021-05-17,-0.00195496642185212,0.0
2021-05-18,0.00011709384789929822,0.0030380993010188594
2021-05-19,-0.005325529470155053,-0.002081327748683537
2021-05-20,0.0059900121327171214,0.006329342179316288
2021-05-21,0.0024983955204374514,-0.0006289699506919599
2021-05-24,0.0,0.0
2021-05-25,0.002254405963276469,-0.0005796102295611672
2021-05-26,0.002668338223986967,0.002010663389837486
2021-05-27,-6.147641265645959e-05,0.005270561811801122
2021-05-28,0.0020261312214712598,0.0008268626303923777
2021-05-31,-0.002276471028467505,0.0
2021-06-01,0.0013092886375560397,0.0
2021-06-02,0.0023068069040782964,-0.0010570759269177051
2021-06-03,-0.0004980325467079202,-0.0008204318879841743
2021-06-04,0.002127639302788653,-0.0008062702249721496
2021-06-07,-0.0008153602978941266,0.0
2021-06-08,0.0014921332855314096,0.0013291877186163647
2021-06-09,0.0013750974484359913,-0.004185152978344109
2021-06-10,0.0008298769114678403,-0.0015422956281594292
2021-06-11,0.003697197193085892,0.0004960795568966559
2021-06-14,-0.0015157422694693703,0.0
2021-06-15,-0.00033639176771173973,-0.0012710728138066619
2021-06-16,0.0014874514846807743,0.0011555803250152263
2021-06-17,0.002365024915390778,-0.005954144119629822
2021-06-18,-0.0031599117990136973,-0.009358949050092547
2021-06-21,0.0003245610795823867,0.0
2021-06-22,0.0016746506955854115,0.0016340248596414474
2021-06-23,-0.0006422147298910443,0.0010452391822944216
2021-06-24,0.002640997662269635,0.0007240125230296047
2021-06-25,-0.0010064787739595632,0.0027116523041135878
2021-06-28,0.001029539023613345,0.0
2021-06-29,0.0017654526051502336,0.0028214078389713904
2021-06-30,0.0014741079905282685,-0.0024400379595098886
2021-07-01,0.0011464371891678508,0.0017318939377283572
2021-07-02,0.0030747484349699676,-0.000606876474906759
2021-07-05,0.00019428399252890066,0.0
2021-07-06,0.001492003205791955,-0.00020641166225892073
2021-07-07,0.0031800553582346045,-0.0024736699301694197
2021-07-08,-0.004633416098959137,-0.00669180688895975
2021-07-09,0.0030378212443452953,0.007847650614434643
2021-07-12,0.001788729736318656,0.0
2021-07-13,0.0021130467451853,0.0011869790407588177
2021-07-14,-0.000808544137989822,-0.0008406621831349881
2021-07-15,-0.0010350652712166532,-0.0007792713812585506
2021-07-16,-0.00031886213829629884,-0.001668175219432
2021-07-19,-0.005696861307710355,0.0
2021-07-20,0.005280098602093296,0.0015575831474623936
2021-07-21,0.0020154102746012446,0.00553320142154734
2021-07-22,0.0026909377310612346,0.002764491483842857
2021-07-23,0.004232974419439641,0.0022968659370279807
2021-07-26,-0.0007870205817675464,0.0
2021-07-27,-0.0024624525167198223,-0.0022579158919965757
2021-07-28,0.0025334052545068807,0.00220778730267297
2021-07-29,0.00030136672538801405,0.0007555728045827937
2021-07-30,-0.0011669731363869098,0.0002622984057504053
2021-08-02,0.002176116110457816,0.0
2021-08-03,-0.0003332174043059818,0.0
2021-08-04,0.0018533547551205236,-0.00038490391960938064
2021-08-05,0.0018011687855712375,0.0031461557941299565
2021-08-06,0.00049226292008618,-0.0004874154848961476
2021-08-09,0.0005797898894755951,0.0
2021-08-10,0.001385619679854936,0.00018586760479408768
2021-08-11,-0.0003808849578772825,-0.000984972062308065
2021-08-12,0.0009436897757632936,-0.00015794147429302183
2021-08-13,-0.00029208293661274595,-0.001003555830057823
2021-08-16,-0.0012210532648023668,0.0
2021-08-17,0.0007584047476950856,-0.0011696462103289117
2021-08-18,0.0005668438274701755,0.001405276077117512
2021-08-19,-0.00350284029156608,-0.0011612864828767333
2021-08-20,0.002598329413620316,-0.0003397327736530564
2021-08-23,0.0015686068180072094,0.0
2021-08-24,0.0004913776480865177,0.0005868720512035019
2021-08-25,-0.002483724260327659,-0.00041114510425827033
2021-08-26,-0.001956962351358168,-0.00041704985131688077
2021-08-27,0.001803335430858893,0.0007853764481348557
2021-08-30,0.002223461561846089,0.0
2021-08-31,-0.0028651442958836943,-0.0009451843216834787
2021-09-01,-0.00046142267494994735,0.0019883049921856134
2021-09-02,0.0014254598767069525,0.0031614250180061476
2021-09-03,-0.0015113830249589137,0.0022190183467486304
2021-09-06,0.002341960475693432,0.0
2021-09-07,-0.003815587235719894,-0.001521105336544537
2021-09-08,-0.0008024259503837066,-0.0019004452923057635
2021-09-09,0.002845982151047417,0.002470855720657672
2021-09-10,-0.0030412568884555873,-0.0012694885304110504
2021-09-13,-0.0002504802949540594,0.0
2021-09-14,0.0002353751125919407,-0.0032989427007302065
2021-09-15,-0.002078293838043593,0.0005090046476488141
2021-09-16,0.00150057202762402,-0.0003923526996210125
2021-09-17,-0.0019233103600710085,-0.0017780603856410448
2021-09-20,-0.005236359508136353,0.0
2021-09-21,0.0032721398066757382,0.0012132682888440272
2021-09-22,0.0019757657171712256,0.0035819094281625886
2021-09-23,0.0004239840259060178,0.004683002510433432
2021-09-24,-0.0021123467571452603,-4.237835643229333e-05
2021-09-27,0.0006071141434430234,0.0
2021-09-28,-0.007820523893871209,-0.005614484851778701
2021-09-29,0.0035017436209111032,0.0013283941064780925
2021-09-30,-0.0016472738265630301,0.0011409111311591613
2021-10-01,-0.0009585581759865222,-0.00013277236125385232
2021-10-04,-0.004310264040554842,0.0
2021-10-05,0.004797213302183883,0.002228149608714025
2021-10-06,-0.0030555332465140423,-0.0019224601049574353
2021-10-07,0.007956472485545008,0.002460344090699928
2021-10-08,-0.003290582172503664,0.0010647657348635377
2021-10-11,-0.0001770210742560511,0.0
2021-10-12,-0.0031989328234522064,0.0008599430920012808
2021-10-13,0.0003823449035352395,-0.0029228170422586075
2021-10-14,0.008169111179546279,0.0037851309024480085
2021-10-15,0.0019976349549068587,0.002158124421605079
2021-10-18,-0.0008966884849740537,0.0
2021-10-19,0.0003559711444133918,0.0008792247037078482
2021-10-20,0.0016518262379213008,-0.000674385747945605
2021-10-21,-0.0014448496071642189,-0.001813774426686965
2021-10-22,0.0005534040815283762,-0.005409995644598875
2021-10-25,0.0032251181079486413,0.0
2021-10-26,0.0024562607626369406,0.0
2021-10-27,0.0004096669634632537,-0.005223214882707006
2021-10-28,-0.002145377620903913,-2.0499392828532284e-05
2021-10-29,0.0005373560268643858,0.001643433946985451
2021-11-01,0.00035178595011644686,0.0
2021-11-02,0.003965447312387685,-0.0004908292430896299
2021-11-03,0.0004488156225021471,0.0027083720335045803
2021-11-04,0.00608103615425215,-0.00829015912447979
2021-11-05,0.004003015324622887,-0.001282497335264243
2021-11-08,-0.0021442554198942993,0.0
2021-11-09,0.0011344510797511769,-0.0034343032500607105
2021-11-10,-0.0013067102077656291,0.0023065773261938594
2021-11-11,-0.0003759642732493488,0.0006736187576915853
2021-11-12,0.002670912729113185,0.0004131431153572951
2021-11-15,0.0003722139456981436,0.0
2021-11-16,0.002664674511219106,0.0022922300248047643
2021-11-17,-0.0010073319088769615,-0.0023135048666440006
2021-11-18,0.0009650649521152895,-0.0023532982628052257
2021-11-19,0.0035693602240086096,0.0005499486245099661
2021-11-22,-0.0005265553226648616,0.0
2021-11-23,-0.0073698771721780205,-0.0009290977919022227
2021-11-24,0.0016618938743238867,0.003132131389632131
2021-11-25,0.0015249730218737428,2.6207167660352583e-05
2021-11-26,-0.00947229934370821,0.0005240746806419949
2021-11-29,0.0042874320540471295,0.0
2021-11-30,-0.003488054864928238,-0.004755200861032349
2021-12-01,0.004082343047718414,-0.0022634058327346664
2021-12-02,-0.004504477605667471,0.0010213950627761426
2021-12-03,-0.0005003000233728534,-0.002786315095112668
2021-12-06,0.004606637924059392,0.0
2021-12-07,0.009078575284995618,1.0854398432202949e-05
2021-12-08,-0.006028984766379445,-0.0019957896851296453
2021-12-09,0.003116792521688079,-0.0010329162191104247
2021-12-10,-0.0015748912708605323,-0.0008503943424857385
2021-12-13,0.0008134050885952594,0.0
2021-12-14,-0.0039587142116946404,0.0025260637430899236
2021-12-15,0.00032176749330885875,0.0027219646551750023
2021-12-16,0.0036882229455665492,-0.002469676416322797
2021-12-17,-0.0014514515405035832,0.003121713780231139
2021-12-20,-0.0082812094891642,0.0
2021-12-21,0.0034894399510518957,0.0043073848924153335
2021-12-22,0.0026770538714895463,-0.0009664781528877509
2021-12-23,0.0016870956887729757,0.0021834191220436506
2021-12-24,0.0,-6.635700066355276e-05
2021-12-27,0.002031117720313546,0.0
2021-12-28,0.0019423093517569776,0.0
2021-12-29,-0.0034803605669241327,0.0
2021-12-30,0.0012807210148827516,0.0
2021-12-31,0.0,-0.005281959292848082
2022-01-03,-0.003092744250331203,0.0
2022-01-04,0.0019760758144057432,0.0
2022-01-05,-0.0015623100795757667,-0.001184128992024558
2022-01-06,-0.0064514730277438846,-0.0010371696331355263
2022-01-07,-0.0029137948911584326,-0.0008822392184267558
2022-01-10,-0.005055362997183683,0.0
2022-01-11,0.0028464004952479444,1.628517323764012e-05
2022-01-12,0.0030885095931406713,-0.001888278580971836
2022-01-13,-0.0002563081348593331,-0.0030679673274066786
2022-01-14,-0.006069509870875406,-0.00031823026195084705
2022-01-17,0.0016599539960181519,0.0
2022-01-18,-0.00448484939065995,-0.002505846976277981
2022-01-19,-0.001532101693360632,-0.003844662294041662
2022-01-20,0.0037584374358168035,-0.0014152147512013769
2022-01-21,-0.006289320240563638,-0.006408234975343147
2022-01-24,-0.013827824888320269,0.0
2022-01-25,0.003330454074774789,-0.0001531316128030591
2022-01-26,0.005291688867020345,0.0052696598972626464
2022-01-27,0.001800402360057582,0.005755417785867478
2022-01-28,-0.004877960162548979,0.0038565922711556897
2022-01-31,0.0041449242006612865,0.0
2022-02-01,0.0023556991052827033,0.0013548900815408826
2022-02-02,0.0007694747927910092,-0.0012489880776523244
2022-02-03,-0.012980410625505154,-0.00017807586579018366
2022-02-04,-0.007277885202300356,-0.00043565271962813233
2022-02-07,-0.0005678125033887924,0.0
2022-02-08,0.0005013214514019991,0.0020145688156647744
2022-02-09,0.007264369392149892,-0.0013858194106880382
2022-02-10,-0.005760203206366116,0.005328215300888006
2022-02-11,-0.003493539357789649,0.0034838601171441664
2022-02-14,-0.003040040478685791,0.0
2022-02-15,0.0018662663223294243,-0.002048873419129793
2022-02-16,-7.579593948985381e-05,-0.0027346567294668
2022-02-17,0.0004226054729807055,-0.003663746344648289
2022-02-18,-0.003856534969863604,0.0006863838496775632
2022-02-21,-0.004489129810617565,0.0
2022-02-22,-0.0006079084086372108,-0.00037855742580950036
2022-02-23,-0.0024273749004312456,-0.0003256860595884925
2022-02-24,-0.0028797441635916225,0.0004982213992580256
2022-02-25,0.00949927587558376,0.00029368716388713514
2022-02-28,0.005156429358114552,0.0
2022-03-01,0.007663480083919273,-0.007434799699113659
2022-03-02,-0.0010241028961893144,0.006438678211237336
2022-03-03,-0.001280420599613812,0.002929416029159859
2022-03-04,-0.0006022287839733305,0.0016994522132060652
2022-03-07,-0.005792553166185114,0.0
2022-03-08,-0.009515159951295003,0.0010508598722966055
2022-03-09,0.0023251084943327555,0.0004827388417709466
2022-03-10,-0.008407625458812733,0.0010502841190426437
2022-03-11,0.005230666400132442,0.00401076486259726
2022-03-14,-0.008166157775812317,0.0
2022-03-15,0.005218383857186074,0.0032033337184055764
2022-03-16,0.005520453137492997,-0.0047704742605000575
2022-03-17,0.0020137370340835956,0.0
2022-03-18,0.006703182742361651,0.0
2022-03-21,-0.00210976161670386,0.0
2022-03-22,0.0029241371358709536,0.0032346856720292918
2022-03-23,-0.00022814677460138995,0.0012531120166707989
2022-03-24,-0.000995754211517566,0.0028443117399974847
2022-03-25,0.00013508745799345026,0.004350704163632169
2022-03-28,0.0005321951817591062,0.0
2022-03-29,0.0020410970712212233,-0.0024269467068830817
2022-03-30,-0.003303717905748135,-0.0008140621032754146
2022-03-31,0.0039550940565159145,0.00048273203030679834
2022-04-01,-0.0026605971194875655,0.004360964400212009
2022-04-04,0.005183294356718899,0.0
2022-04-05,-0.004225902742776185,0.0039345101959095685
2022-04-06,-0.007885316977172348,-0.0009232227909980627
2022-04-07,-0.0017327080340817339,0.00044503744925494245
2022-04-08,0.0028532667518801464,0.0022610875057155868
2022-04-11,-0.008399144688971245,0.0
2022-04-12,0.002289180780918124,-0.001418085640761818
2022-04-13,-0.0009570419664173315,0.0004368361117806141
2022-04-14,-0.0003277781885660269,0.003665383298229574
2022-04-15,0.0,0.0
2022-04-18,0.0,0.0
2022-04-19,-0.0022707009454692117,0.0
2022-04-20,0.002625810776665874,-0.002506162512934629
2022-04-21,-0.0029878004983983093,0.0010973137033785721
2022-04-22,-0.01051146735501356,-0.003017895818477051
2022-04-25,-0.0018247946404182037,0.0
2022-04-26,-0.00023548843803501858,-0.0015744528323770822
2022-04-27,0.0022690021368837786,0.001771635216378681
2022-04-28,-0.0016637384004835475,0.007283037733173781
2022-04-29,-0.00129517362020216,-0.001021974228436473
2022-05-02,-0.008178820140659364,0.0
2022-05-03,0.0045879251793317375,-1.5976092247826925e-05
2022-05-04,-0.005841908148348797,-0.0018870848867296062
2022-05-05,-0.001492412948500379,0.0013188305965962654
2022-05-06,-0.009709900691196437,0.0007889984981423238
2022-05-09,-0.008122969308394474,0.0
2022-05-10,0.0017038460330534922,-0.0003931667200735789
2022-05-11,0.006401674125306246,-0.0021105371977449827
2022-05-12,0.001648698917524926,-0.003081390340849005
2022-05-13,0.005900366001246983,0.004083922676642804
2022-05-16,-0.0016372012014894011,0.0
2022-05-17,-0.0022531640777519375,0.001025641620948281
2022-05-18,-0.004316410136425641,-0.0006015573200277846
2022-05-19,-0.0045887063325213565,-0.0010604481761034511
2022-05-20,-0.002633126189449645,0.000981218360853664
2022-05-23,0.0012315249718584914,0.0
2022-05-24,-0.006059321152747696,-0.0034349018338593494
2022-05-25,0.007062822687504295,0.00034369431067953756
2022-05-26,0.00477875841304598,0.0006584062010637548
2022-05-27,0.008376570942307537,-0.0008254625913887426
2022-05-30,-0.001253931664268883,0.0
2022-05-31,-0.006828662519019543,0.00033818177012473466
2022-06-01,-0.0026013991040761664,0.003919613573448699
2022-06-02,-0.0017476631908375287,-1.565889355744643e-05
2022-06-03,-0.0029210775071592155,0.0016478676260986759
2022-06-06,0.0016926493193137003,0.0
2022-06-07,0.000530151038580022,-0.00010174390962858215
2022-06-08,-0.0021311966896933594,0.0023627594293521236
2022-06-09,-0.009044955491552702,0.0035930495809395344
2022-06-10,-0.015558580908333194,0.004767743658840091
2022-06-13,-0.017015502377642266,0.0
2022-06-14,-0.007599530074857137,0.0031054486204241563
2022-06-15,0.009251404534290304,-0.005247141543064571
2022-06-16,-0.012760238622047696,-0.001417189493928511
2022-06-17,0.0021651745699384564,0.0008127576169601689
2022-06-20,-0.0005564784250744981,0.0
2022-06-21,0.003142931379593497,-9.834142813038856e-05
2022-06-22,0.005059735130959465,-0.004270296211625624
2022-06-23,0.006223305320025963,-0.0053119671576119685
2022-06-24,0.008180243428085177,-0.0008302346475497992
2022-06-27,-0.002107591328055555,0.0
2022-06-28,-0.004022384649649284,0.0016736180934941892
2022-06-29,0.0012832988321230215,0.0004307733323126561
2022-06-30,0.0008858282142016373,-0.004757175068895225
2022-07-01,0.008462681429452997,-0.005298941164265875
2022-07-04,-0.0025720474313701354,0.0
2022-07-05,0.004312528537277062,0.000442177602828775
2022-07-06,0.009384507016818698,-0.0010920941088675695
2022-07-07,0.0038133796107766293,0.003189216163481745
2022-07-08,0.0008790574188987912,0.00191167069990289
2022-07-11,0.002293531227614189,0.0
2022-07-12,0.004609592607468681,-0.004037781718306899
2022-07-13,-0.005766024584874298,0.003697531796645226
2022-07-14,-0.006814256223477007,0.001922407595348852
2022-07-15,0.00956303843720561,0.0007268703640463724
2022-07-18,-0.0010520582520419568,0.0
2022-07-19,-0.0004471986713824998,-0.0008611977428572893
2022-07-20,0.005409043803956252,0.0005343135384188954
2022-07-21,0.0012294159917045256,-0.0008891600625793529
2022-07-22,0.008853812443215767,-0.00685054658106975
2022-07-25,0.0007680748373180916,0.0
2022-07-26,0.00017604742988219598,0.00188614579957469
2022-07-27,0.0033098961546006913,-0.0011100598928309503
2022-07-28,0.010951111890104495,-0.003372460983806613
2022-07-29,0.005438319075505325,-0.0010797117746470853
2022-08-01,0.003432808696825126,0.0
2022-08-02,-0.0014097218311001076,5.22880879989085e-05
2022-08-03,0.0007409781282821505,0.0030466175108796786
2022-08-04,0.001303236280820059,-0.0012376420496277073
2022-08-05,-0.006588168373613183,0.011007462533559586
2022-08-08,0.004409298584136129,0.0
2022-08-09,-0.005384339293803801,-0.0015817733858337958
2022-08-10,0.005466558774324783,-0.0013162913323554238
2022-08-11,-0.000676028724497331,0.0010489673941087795
2022-08-12,0.0022953378715764032,0.0032233255794770098
2022-08-15,0.006487539312680361,0.0
2022-08-16,-0.0020674493457957105,-3.5967803594960624e-05
2022-08-17,-0.009012757428892975,0.004030176198655072
2022-08-18,0.0019569005093855274,0.0003871412167815447
2022-08-19,-0.007804859522516931,0.0011968414743413923
2022-08-22,-0.0057008418899169465,0.0
2022-08-23,-0.0027804362826551222,9.608849560419075e-05
2022-08-24,-0.0001237601801084568,0.002563968990802712
2022-08-25,0.0038768910834432848,-0.0013627309086438164
2022-08-26,-0.00864228950419663,0.0020992582313323904
2022-08-29,-0.010381140438664978,0.0
2022-08-30,-0.00505510374588662,-2.3040490930525964e-05
2022-08-31,-0.004290237059470253,0.00020784601542199742
2022-09-01,-0.004326534400873541,0.0013742952709461793
2022-09-02,0.008527120787181553,-8.778254450895182e-05
2022-09-05,-0.0052967828241537816,0.0
2022-09-06,-0.0011713210726889789,-0.0015806438011827684
2022-09-07,0.0014701680872842408,-0.002626239718168244
2022-09-08,-3.1782624106465893e-06,0.004652906035255477
2022-09-09,0.0041978335084393035,-0.0005600424484157874
2022-09-12,0.0036920836625178688,0.0
2022-09-13,-0.009627067680550903,0.004359952589915816
2022-09-14,-0.0016489948494331948,0.001638639032392586
2022-09-15,-0.005286123100276462,0.001052649291642005
2022-09-16,-0.006607571799152123,0.00015875634613626843
2022-09-19,-0.0003693114496401509,0.0
2022-09-20,-0.0057222548333385696,0.0034653283954283578
2022-09-21,0.00598384745403231,0.00023551546418770775
2022-09-22,-0.010730596915869077,0.0015419062711104718
2022-09-23,-0.006294737950333637,0.0079174921096392
2022-09-26,-0.0025402720091788973,0.0
2022-09-27,-0.0071371247669455165,0.003396102902648268
2022-09-28,0.005488310586759022,-0.0035767137481319774
2022-09-29,-0.011302641650730411,-0.0006677346673804263
2022-09-30,0.0063259136068965814,-0.0014769636946429076
2022-10-03,0.007735486546824506,0.0
2022-10-04,0.010281099509520364,-0.0029313458121781213
2022-10-05,-0.008461725479247064,0.0005490955802741003
2022-10-06,0.00012151927454497535,0.004863765530096508
2022-10-07,-0.010939091893999083,0.004541144118206297
2022-10-10,-0.005781870625267368,0.0
2022-10-11,-0.0010226517251903588,0.0005875477727073199
2022-10-12,-0.004825838114074559,0.0006047129410511332
2022-10-13,0.0031085745736432265,0.0018342488052661256
2022-10-14,-0.0022876108565288993,-0.0019928390183197807
2022-10-17,0.0069042489924778915,0.0
2022-10-18,0.0009813344147869404,-0.00271812409284739
2022-10-19,-0.002411049388795319,0.003318621712087233
2022-10-20,0.0011910166289877554,0.003948746604370146
2022-10-21,-0.003131632095765039,-0.0005777447845235594
2022-10-24,0.008394434637609164,0.0
2022-10-25,0.010298929497617224,-0.0036598575495086823
2022-10-26,0.0016178894132363407,-0.006318330541251965
2022-10-27,0.00609586379204096,-0.004471693858912068
2022-10-28,-0.002211862918252729,0.0014793932744969708
2022-10-31,-0.003529083454816638,0.0
2022-11-01,0.005051729590761182,0.0007289472395042518
2022-11-02,-0.001829021659638474,-0.0017984220405524334
2022-11-03,-0.008151475406259752,0.006707763351146567
2022-11-04,-0.003019375374864575,-0.0021618568693668296
2022-11-07,0.0008938745296616516,0.0
2022-11-08,0.005651131071354587,-0.0036528284246195473
2022-11-09,-0.001383960797707336,-0.0021985922547140047
2022-11-10,0.01751352048976572,-0.00818510502782523
2022-11-11,-0.005861885408648058,0.0007295042502854397
2022-11-14,0.001131191659619031,0.0
2022-11-15,0.004509403325666001,-0.0029147642128770634
2022-11-16,-0.001406984265432301,-0.0011352952532819093
2022-11-17,-0.00285009595660114,0.0006849670151327869
2022-11-18,0.004846067453304989,0.0004993798679743032
2022-11-21,0.0019095569113398152,0.0
2022-11-22,0.0030580984033059732,0.0009562706673864719
2022-11-23,0.004048293375228947,-0.0028974819364937956
2022-11-24,0.0037926586836039807,0.0005717194229160504
2022-11-25,-0.004815668654914415,-0.0012009875210094167
2022-11-28,-0.0034133521719012737,0.0
2022-11-29,0.0012150926778641644,-0.0002278573130935046
2022-11-30,0.001747766700990556,0.00035574920480861965
2022-12-01,0.00959009475290437,-0.002856591854936258
2022-12-02,-0.0033686100225876927,-0.00227961712279891
2022-12-05,-0.00289380397263125,0.0
2022-12-06,-0.002226934643635171,-0.0018819482788788755
2022-12-07,-0.000782970427714382,-0.0004889493336156902
2022-12-08,-0.0011679619315663429,-0.0004969143383129426
2022-12-09,-0.002374540048019966,-0.0005669479365069897
2022-12-12,-0.0017667663440160187,0.0
2022-12-13,0.007031201002211106,-0.0012251978454967895
2022-12-14,-0.002318719415216287,-0.000535163687280693
2022-12-15,-0.020025817700482472,0.0032685679416407597
2022-12-16,-0.006582982816014615,-0.0015585937302574184
2022-12-19,-0.0020951553288593894,0.0
2022-12-20,-0.004913542407801435,-0.0023985012630046154
2022-12-21,0.007222932137418515,0.0021763566927642977
2022-12-22,-0.0071727521215818775,-0.0014662421367116264
2022-12-23,0.000234820338309191,0.0033125969132755118
2022-12-26,0.0,0.0
2022-12-27,-0.004578123004911496,0.0
2022-12-28,-0.0020323174138641626,0.0001634590487149423
2022-12-29,0.006176293675002348,-9.520661980016996e-06
2022-12-30,-0.00429021863469788,-0.0023255762848282237
2023-01-02,0.00888873730506332,0.0
2023-01-03,-0.001544070875317028,0.00015789359707113482
2023-01-04,0.007957752039469218,-0.0008190998759876222
2023-01-05,-0.004456260609337233,0.001328835515329041
2023-01-06,0.007046137312688013,-0.00027253735425619154
2023-01-09,0.002213501558392086,0.0
2023-01-10,-0.006565369050965869,0.0012549129896603339
2023-01-11,0.007469786975027279,-0.0018323885919768802
2023-01-12,0.0023409978890945762,-0.00030226151381469995
2023-01-13,0.0013849609180564713,-2.8459759559090693e-05
2023-01-16,0.0013040428299131333,0.0
2023-01-17,0.005503010531341625,0.001257093563090983
2023-01-18,0.00150974161268561,-0.0005937358936021429
2023-01-19,-0.0069380501406715415,0.0014926839015297403
2023-01-20,-0.0026669415990832426,0.0008351528100196681
2023-01-23,0.003926188584588243,0.0
2023-01-24,0.002083376014269328,-0.001169092998143301
2023-01-25,-0.002815670522447871,0.0016028899794996777
2023-01-26,0.0020018283899049623,0.0020776922372717334
2023-01-27,0.002225938804197824,0.0006731325809844702
2023-01-30,-0.005111949666856407,0.0
2023-01-31,0.0014082134433456286,-0.0010094969546665942
2023-02-01,-0.0007887505627768239,-0.00034955288222464657
