ticker,Strat,beta,beta_stress,beta_bloc1,corr,return_stress,skewness,maxdd_abs,alpha,sharpe,sortino,vol,ret_ann,kurtosis,n_obs_is,dd_covid,ret_rel_covid,score_custom,rank_in_bloc,bloc
LVO NA Equity,STRAT1,-4.277848701380573,-11.164416125093307,-11.164416125093307,-0.5003450141521191,47.87352418683262,0.6174852841854102,0.3883210684110112,0.1090799620401951,-0.6641795517048615,-0.9114560957711696,0.4085509720793284,-0.27135120148423375,12.532533045319882,262,,,0.34073397603396327,1,Bloc1
UIATHNA GR Equity,STRAT1,0.18999516140442183,0.5570220487982411,0.5570220487982411,0.3014072995384197,-0.1338172677922831,2.8838452957894094,0.019653358093469575,0.041852099457679384,1.950371393362592,2.194890683008787,0.03012167922257699,0.05874846147575852,65.20904605641155,262,,,0.3167945271891167,2,Bloc1
SCHCTEA LX Equity,STRAT2,0.4932132871799584,0.024527858869755913,0.024527858869755913,0.2471347132179355,0.029616890557960796,0.4526280344004215,0.06933279742765264,0.3473517204502849,4.102251866942902,7.3699351427251845,0.09536552859490924,0.39121341772046314,1.3228326202227496,262,,,2.435058854332832,1,Bloc2
REYLSEB LX Equity,STRAT2,-0.17476781386865833,0.1557594823529542,0.1557594823529542,-0.17308107854233024,0.4732038991727401,0.2562913849857778,0.015790728161125034,0.19664057955477118,3.7532918109021085,6.823730787564097,0.04825054967099577,0.18109839295167385,0.44797871221893093,262,,,1.9741914759788406,2,Bloc2
MEDMORL ID Equity,STRAT2,0.11351147814502685,0.5183516488634862,0.5183516488634862,0.07335751488634756,0.10347604512993569,-2.6026415820825064,0.05962252230908993,0.17280683106589698,2.473612141894737,2.4804064272658204,0.0739410430892834,0.18290146197001333,23.6616740348432,262,,,0.9713823586139485,3,Bloc2
BNPAOPP LX Equity,STRAT3,-0.0021861244492246026,0.04847253598640786,0.04847253598640786,-0.01942039656451315,0.10269520096993645,1.373182299812985,0.0016404295581968764,0.09022914201519139,16.737973256997307,16.831167158814385,0.005379069946123498,0.09003472890573305,5.373261505403526,262,,,1.061028573960853,1,Bloc3
BNPAAAP LX Equity,STRAT3,-0.0011757373797351364,0.009910042748119033,0.009910042748119033,-0.02741278092721523,0.050225349882758286,1.000565342706014,0.0001454598349034386,0.047089804351249445,22.92523865161171,53.16854714491762,0.002049498640726342,0.0469852454548052,1.34093569177797,262,,,0.9207464888447277,2,Bloc3
