,portfolio,core,satellite
2021,0.15345772851208594,0.15746849558393805,0.044438965118047014
2022,-0.12886287212089487,-0.13173619584975582,-0.051299290575888556
2023,0.10665256952935809,0.10826865792025497,0.06051865498190412
2024,0.14894876169349525,0.14862707534232644,0.15686652616441132
2025,0.04204668738347239,0.04161320664168322,0.05054462709718277
