ticker,alpha_annual,n_obs_alpha,expense_pct,Strat,z_alpha,z_neg_expense,score_level2,beta,beta_stress,beta_bloc1,corr,return_stress,skewness,maxdd_abs,sharpe,sortino,vol,ret_ann,kurtosis,score_custom,review_date,calib_start,calib_end
CBMREAB SM Equity,0.016362603257117192,261,1.06,STRAT2,-0.02258679176521962,0.14886531232163583,0.04786897387555752,0.15432152064631982,0.2252983718899018,0.2252983718899018,0.6033569704641757,-0.27251178555854094,-2.9086011385363375,0.06274311634418095,0.7121210692471168,0.6107266255491033,0.029924778817385086,0.021310065488419738,17.68533745156782,0.04786897387555752,2021-01-01,2020-01-01,2020-12-31
BLEURAA LX Equity,0.07741985532225543,261,1.862,STRAT2,0.5505735897691059,-0.7430835640541875,0.27497708539960947,0.12524336902523164,0.27765275070453643,0.27765275070453643,0.20857730386044934,-0.12628366127684065,-0.7585945428811799,0.053911716489549844,1.1591645455511508,1.3988952567680575,0.07025325996822948,0.08143508816455958,2.688532977442015,0.27497708539960947,2021-01-01,2020-01-01,2020-12-31
SLGLSIC LX Equity,-0.037899905385371975,261,0.45,STRAT2,-0.5350738025150684,0.8272802931062397,-0.16197007388425833,0.06990028784265043,0.15941476873465937,0.15941476873465937,0.22897670188010621,-0.17602095141521168,-3.235422350070623,0.046305804057201416,-0.9983940478806305,-0.9691789782979472,0.0357162996516095,-0.03565894098448796,23.60930918989971,-0.16197007388425833,2021-01-01,2020-01-01,2020-12-31
R4PEGAS SM Equity,0.010008859189535119,261,1.12,STRAT2,-0.08564515845086533,0.08213596994937968,-0.06454074278630093,0.26585679999197903,0.32334196216788674,0.32334196216788674,0.7679529547692272,-0.44822981988914845,-1.5240661731298923,0.07856619116485775,0.4575433333496073,0.47235474398636734,0.040503443437247766,0.018532080522415617,10.796244303658025,-0.06454074278630093,2021-01-01,2020-01-01,2020-12-31
MEDMORL ID Equity,0.15913616462308766,261,3.39,STRAT2,1.3460529650799014,-2.44245748313431,0.2728124947959966,0.20442934920814818,0.6194677237797288,0.6194677237797288,0.1421983051105511,-0.2368700413886814,-1.1574887275737762,0.23271867937712787,0.9850739381802439,1.0278217260469646,0.1682006289912479,0.1656900560048027,5.494143139041837,0.2728124947959966,2021-01-01,2020-01-01,2020-12-31
BPAIELI LX Equity,0.00239165094514523,261,1.57,STRAT2,-0.15217089089450628,-0.4183340978425411,-0.22360984356804817,0.16202993253747702,0.17304400561605549,0.17304400561605549,0.5331797683876182,-0.22135225382584534,0.11686754578393158,0.029419366594612084,0.21336649953099301,0.2987326290322303,0.035554975108932595,0.007586240579904535,5.162561094907593,-0.22360984356804817,2021-01-01,2020-01-01,2020-12-31
TFREEUA ID Equity,0.03598449464932441,261,2.02,STRAT2,0.17223879386454985,-0.9188041656344619,0.0021681843935122957,-0.012284237622639305,-0.06947887651387706,-0.06947887651387706,-0.039206857530809054,-0.017213402220981666,-0.31648462248377307,0.019864269169232895,0.9708925882003137,1.2435690844394596,0.036657678972101336,0.03559066881463968,5.077650259048754,0.0021681843935122957,2021-01-01,2020-01-01,2020-12-31
ALMLSI3 LX Equity,-0.057033383781799805,261,0.95,STRAT2,-0.6841779780320363,0.2712024400041055,-0.38266768816861496,0.22910546126615466,0.34739481485691376,0.34739481485691376,0.2509585889193553,-0.4857383270483385,-1.0815555015512377,0.16980340318600362,-0.46520326827095204,-0.5149724997320214,0.10681006205946866,-0.04968838995428804,2.4154247525943378,-0.38266768816861496,2021-01-01,2020-01-01,2020-12-31
LUMNUDE LX Equity,0.055889728310987964,261,2.85,STRAT2,0.35686031299203236,-1.8418934017840047,-0.16156327639886683,0.07672677543381702,0.18707207927556185,0.18707207927556185,0.14985738819470162,0.07053253442418095,0.07049539801669039,0.06576205434783622,0.9740694108572726,1.4441183809224585,0.05990286263152274,0.058349546112151485,1.2323477984847617,-0.16156327639886683,2021-01-01,2020-01-01,2020-12-31
CHDYCLA ID Equity,0.010533059191215714,261,2.76,STRAT2,0.027012115324727665,-1.7417993882256202,-0.4799579964380792,0.21457108927254417,0.6630751571854905,0.6630751571854905,0.1639635157979356,-0.3177405590634558,-1.7142484856044842,0.2874853703758613,0.11372294775189773,0.1079050361111207,0.15310972385250884,0.017412089125986352,10.38296202213052,-0.4799579964380792,2021-01-01,2020-01-01,2020-12-31
CARTMTE LX Equity,-0.14014561826604885,261,1.557,STRAT2,-1.5329884407014238,-0.40387607366188544,-1.077641199513245,0.07784150202360111,-0.06572128201697237,-0.06572128201697237,0.0735857853726519,-0.059141755433877896,0.4224341629628116,0.19713516181476554,-1.1121934853426696,-1.855786297419672,0.12376449310634213,-0.13765006294961146,1.1838733198293063,-1.077641199513245,2021-01-01,2020-01-01,2020-12-31
CHAGCLA ID Equity,-0.09258772997510233,261,3.17,STRAT2,-0.91398912041335,-2.1977832277693703,-1.2447929426632152,0.1698961647725831,0.6306050506602464,0.6306050506602464,0.10126074842841942,-0.38739063147827335,-1.4090038103063984,0.3469822328125727,-0.4439162826398053,-0.46494193475370993,0.19630042130044986,-0.08714095330432337,8.437717870294911,-1.2447929426632152,2021-01-01,2020-01-01,2020-12-31
BTAMNR1 LX Equity,-0.15980689994286768,261,,STRAT2,-1.7794369174475377,,-1.2962431822328275,0.18603283998728376,0.23429918248818832,0.23429918248818832,0.22303949725838657,-0.6322142150665857,-1.3081793020869146,0.17399602848736384,-1.5764874602136438,-1.6453260988094505,0.09758580027478209,-0.1538427904281071,5.634134659650764,-1.2962431822328275,2021-01-01,2020-01-01,2020-12-31
EXCERFD LX Equity,0.009657658535640518,261,,STRAT2,-0.08842523109774955,,-0.2320608232145176,0.29215846386564537,0.26162819880618127,0.26162819880618127,0.7424933460964228,-0.44393548593267984,0.5712366556993062,0.05581080294628149,0.4132371396889038,0.5899637915193623,0.0460367541429315,0.019024096602586305,6.20644873550042,-0.2320608232145176,2021-01-01,2020-01-01,2020-12-31
HELIUMF LX Equity,0.011254831996333071,261,,STRAT2,-0.07181188901996659,,-0.2017971698097856,0.2108341756769216,0.3367203927084083,0.3367203927084083,0.6753969037290164,-0.3227688879678795,-5.1259012077854065,0.06695252045020239,0.49323153516510004,0.3454077505659992,0.03652251989713703,0.01801405855696281,42.28849212461438,-0.2017971698097856,2021-01-01,2020-01-01,2020-12-31
VALRERF SM Equity,0.021630169229031593,261,,STRAT2,0.024488100295492646,,-0.1288772067706186,0.27998663983576777,0.39982941388142773,0.39982941388142773,0.6766202721480922,-0.468787155505341,-1.9574364871023242,0.10032197832211531,0.632180287837763,0.5549614030224697,0.048414014115051016,0.03060638537863447,12.385457572785347,-0.1288772067706186,2021-01-01,2020-01-01,2020-12-31
NDCBBXE LX Equity,0.02473520695364754,261,0.06,STRAT3,0.06229187036067671,1.2610210185259043,0.5559247319767142,0.017339358627631578,0.09789486372139919,0.09789486372139919,0.09472560024506418,0.03385204173430978,-0.8682030389165938,0.028503996324024894,1.180927449209956,1.2985817470768064,0.021416300532869956,0.02529109715979594,4.0739704765932,0.5559247319767142,2021-01-01,2020-01-01,2020-12-31
DISFCPE LX Equity,0.11227299681432869,261,1.11,STRAT3,0.8385355723044574,0.09325752701142237,0.31442481033644776,0.2713037315207942,0.3618240907287092,0.3618240907287092,0.45110128487439843,-0.3409018399821737,-1.501799032655489,0.12541351652015953,1.7191755156686113,1.5608538371980905,0.07036561575237493,0.12097084374642852,10.767935212680602,0.31442481033644776,2021-01-01,2020-01-01,2020-12-31
R1JKEX GR Equity,0.009947261153508465,261,0.1,STRAT3,-0.03358168298663671,1.2165347902777335,0.2214255273028033,-0.09990976230881746,-0.04467697280321165,-0.04467697280321165,-0.1325024690952814,0.06706026826174671,-0.3704408944820853,0.08187400641064724,0.07644838576236601,0.07168258046372096,0.0882191246195366,0.006744209670532575,36.83522081890022,0.2214255273028033,2021-01-01,2020-01-01,2020-12-31
TRVBFIC LX Equity,0.024983635848541106,261,0.51,STRAT3,0.06498992299083259,0.7605509507339836,0.016617364820924074,0.09293116229554649,0.18230333875588495,0.18230333875588495,0.2691113834932173,-0.10662469387629359,-1.6603804297863067,0.04823552069481085,0.6921098179290892,0.6622651580519164,0.04040248608977734,0.027962957291478352,13.397451890814954,0.016617364820924074,2021-01-01,2020-01-01,2020-12-31
MUHLSHE ID Equity,0.05612416303225599,261,0.91,STRAT3,0.35027921443773863,0.31568866825227615,-0.10146370128638588,0.16614435421965254,0.1933296908533475,0.1933296908533475,0.3426432676002675,-0.3389793572750691,-0.3069435968600899,0.062133130783039725,1.0831893176972556,1.0322807237300429,0.05673122669946104,0.061450658740717534,16.077235319846096,-0.10146370128638588,2021-01-01,2020-01-01,2020-12-31
INICLBI GR Equity,0.0223642189534844,261,0.6,STRAT3,0.112236844242947,0.6604569371755994,-0.24158052643719033,-0.19619896176835955,0.18834263456566283,0.18834263456566283,-0.2062370098072774,0.30800548341060474,-4.665071306846199,0.22968751422310107,0.14441762062200877,0.10197561666317811,0.11130351789582842,0.016074189221374713,43.77275396459823,-0.24158052643719033,2021-01-01,2020-01-01,2020-12-31
AEABSIA ID Equity,0.0021851307399250097,261,0.3,STRAT3,-0.14912678510761737,0.9941036490368799,-0.005939782266773042,0.00897225372141087,0.07865421222748471,0.07865421222748471,0.05954234245611805,0.009796364793448031,-2.883650266257827,0.048875646649363724,0.14025888898557778,0.11821949648312567,0.01763008553911093,0.0024727762104364004,15.004645259136796,-0.005939782266773042,2021-01-01,2020-01-01,2020-12-31
BNPAAAP LX Equity,-0.0027336368517797928,261,0.29,STRAT3,-0.19845471449824792,1.0052252060989226,-0.1107581351560937,0.048697777608833315,0.11773046214726147,0.11773046214726147,0.3515783684515652,-0.06610231792004473,-4.385753647362803,0.03993692326227838,-0.07234606204439001,-0.053004207607846104,0.016205624999508977,-0.0011724131516825942,32.592750653102314,-0.1107581351560937,2021-01-01,2020-01-01,2020-12-31
ESELIAE LX Equity,0.021652819512313758,261,0.64,STRAT3,0.04120858620205617,0.6159707089274287,-0.17141211979324253,0.31441940585406564,0.7116295225680487,0.7116295225680487,0.4639284198617884,-0.4456981129794835,-3.022813639136085,0.198004123603174,0.4001962670576807,0.2738506116897953,0.07929342081944156,0.03173293101417429,17.67923990886144,-0.17141211979324253,2021-01-01,2020-01-01,2020-12-31
BNPAOPP LX Equity,0.010501236433796047,261,0.66,STRAT3,-0.04366795176110663,0.5937275948033433,-0.4176962445268775,0.25734414330187827,0.6419463498529555,0.6419463498529555,0.3133910068106487,-0.3760200052461059,-5.173408035898771,0.2248974306662609,0.19517785805885726,0.12657441922581003,0.09607414953822781,0.018751546721697654,44.39435244804884,-0.4176962445268775,2021-01-01,2020-01-01,2020-12-31
ECMSSFC LX Equity,-0.0037275854906928876,261,0.7,STRAT3,-0.1948901005327369,0.5492413665551726,-0.5288436635889108,0.2912333456794286,0.6859559978590354,0.6859559978590354,0.4370922412891563,-0.4288178759256097,-3.485436176394124,0.19965276668724863,0.07195378664593394,0.047188622156207366,0.07795550536731931,0.005609193801076051,19.970529372818994,-0.5288436635889108,2021-01-01,2020-01-01,2020-12-31
NBESEIA ID Equity,-0.022652166140519514,261,0.82,STRAT3,-0.36947177920620883,0.41578268181066036,-0.8869853213296759,0.2781966644378612,0.6956607698023142,0.6956607698023142,0.38331346520109677,-0.3929900260747722,-0.6535661741635379,0.1882656107640257,-0.16173328247388222,-0.11169271694848897,0.08491347852361664,-0.013733335607900021,23.37730205087594,-0.8869853213296759,2021-01-01,2020-01-01,2020-12-31
EGSKAEA LX Equity,0.024531878766957338,219,,STRAT3,0.07073363533272123,,-0.029343809948757564,-0.04588193466597728,0.09971422321324953,0.09971422321324953,-0.13712926161874153,0.15346768519529586,-1.8120125808723175,0.09898693023822536,0.5200741449410553,0.4325587219165164,0.04152353874934599,0.02159531890999289,6.762828632295681,-0.029343809948757564,2021-01-01,2020-01-01,2020-12-31
GAMSCFA LX Equity,0.0028190118744032652,261,,STRAT3,-0.1440582463092888,,-0.2576313423071197,0.000238426566715617,6.417334700737308e-05,6.417334700737308e-05,0.04898544044396179,0.0011403790771848943,1.711385281454344,0.00014875433181593678,4.963711082134602,7.071497482242481,0.0005694641873632851,0.002826655697693914,5.191489334601544,-0.2576313423071197,2021-01-01,2020-01-01,2020-12-31
INGAAAI LX Equity,0.005074587223985292,261,,STRAT3,-0.12189243313184805,,-0.2643679817989885,-0.006677814822894316,0.04099557964382842,0.04099557964382842,-0.08507053402538108,0.010940441298854964,-2.1285188247578617,0.02183794099404912,0.5292330557591935,0.4035492179060727,0.009184044982037641,0.004860500190073669,13.732913170282872,-0.2643679817989885,2021-01-01,2020-01-01,2020-12-31
KEPPPF6 AV Equity,0.013388142293551862,261,,STRAT3,-0.03977809320385365,,-0.1968232516330333,-0.0027531695963765217,0.10163842892411588,0.10163842892411588,-0.010450390306199443,-0.014039348990760536,-2.6087367670694928,0.06995770636791854,0.4314876678752073,0.3828825465071953,0.030823307815683175,0.013299877205588784,20.36556180496003,-0.1968232516330333,2021-01-01,2020-01-01,2020-12-31
MODCLDI GR Equity,0.012617945959382303,261,,STRAT3,-0.03890025633422591,,-0.3034964534010992,0.040665340209022745,0.2684522065604758,0.2684522065604758,0.08388146255179076,-0.025777409773227844,-5.213878226620983,0.09627553666623578,0.2454446873389343,0.18313709128997796,0.05672012838875025,0.013921654178201015,47.9105328991817,-0.3034964534010992,2021-01-01,2020-01-01,2020-12-31
NUMCAII ID Equity,0.2468308927338804,261,,STRAT3,1.9806805365685027,,2.407949899037256,-0.19660938651669033,-0.12169332180199535,-0.12169332180199535,-0.28133818069918265,0.8596205177759642,-0.9600027108926547,0.07270876963847384,2.941783750525597,3.2746110281656557,0.08176253776959057,0.2405277050123169,8.099122305777502,2.407949899037256,2021-01-01,2020-01-01,2020-12-31
ALLVOSI LX Equity,0.08568319930902232,259,0.7,STRAT1,0.7949401267498075,0.5357567351823576,0.7000000000000002,-0.0779207639774343,0.11511845207273178,0.11511845207273178,-0.0863251476095694,0.11586562115693733,-2.6841837941850466,0.023112748141612016,1.866663114515138,1.5414859476101952,0.04255511150656156,0.07943605698337719,15.293000775199875,0.7000000000000002,2022-01-03,2021-01-03,2022-01-02
ASRATH2 LX Equity,0.07582265764632973,254,1.6,STRAT1,0.6514960998380283,-0.35993563942591805,-0.7,-0.00677224006912917,-0.36497360500393966,-0.36497360500393966,-0.005961509154852244,0.08683561718372368,-2.403897212015293,0.03269594443496171,1.3984435516258449,1.2298298346946592,0.05383221735145614,0.07528131722486475,42.639127098686686,-0.7,2022-01-03,2021-01-03,2022-01-02
RPARIE1 ID Equity,0.15030543551138412,259,0.0,STRAT2,1.729696796021533,1.2324063598776829,1.2991056611878942,0.13612457088729005,0.32642850604954365,0.32642850604954365,0.09116189209857227,-0.004171811505056411,0.9656862989289464,0.03316225216951829,2.2901136794581283,1.9987666789677605,0.07039779456286217,0.1612189523320937,7.594682440732763,1.2991056611878942,2022-01-03,2021-01-03,2022-01-02
UGEEIBA ID Equity,0.11405543530361806,259,0.13,STRAT2,1.2035551045546178,1.1030285724342652,0.9452968644018774,0.1561372703201203,0.6785505688031799,0.6785505688031799,0.12393439438747199,0.014092201343731237,-0.3736979259066725,0.03924342547251247,2.1310417430406954,3.10290628364065,0.05939509675227156,0.12657343051103154,0.6478358145469296,0.9452968644018774,2022-01-03,2021-01-03,2022-01-02
CHAGCLA ID Equity,0.2073416794046084,259,3.17,STRAT2,2.5631076240073165,-1.9224212262425762,0.904139713398503,-0.15525995389639213,0.22344840650912942,0.22344840650912942,-0.10031247518485976,0.15314082897101255,-0.3849139501103615,0.03616858906285525,2.6709032089494156,3.266722734777968,0.07296933136480081,0.19489402129713973,3.9865085114709267,0.904139713398503,2022-01-03,2021-01-03,2022-01-02
CHDYCLA ID Equity,0.18479026684107291,259,2.76,STRAT2,2.2625247310573395,-1.5143835889210284,0.8063658342109097,-0.17404832571799567,0.549967694743343,0.549967694743343,-0.10706589213654163,0.11390027557992988,-0.3265373312623349,0.04831198806259862,2.2290794959011397,2.8735579066429553,0.07663983662000055,0.17083628837885656,2.6039347222346905,0.8063658342109097,2022-01-03,2021-01-03,2022-01-02
ALMLSI3 LX Equity,0.08179036416336989,259,0.95,STRAT2,0.7559569629617781,0.28695329779116996,0.4097596731526095,0.15697208364945747,0.22596286653418265,0.22596286653418265,0.0935713542817314,-0.11039767098076458,-0.6428657527854642,0.03950377338006261,1.1932815491002033,1.4888027570620765,0.07908886963081446,0.0943752888696423,3.8473524669858046,0.4097596731526095,2022-01-03,2021-01-03,2022-01-02
REYLSEB LX Equity,0.16096253868554294,259,2.64,STRAT2,1.8758338174782354,-1.3949579389732587,0.7106547882770416,0.039965244448215996,-0.0858032793002322,-0.0858032793002322,0.034960347169676186,-0.0495307269222105,-0.4433988347818553,0.04129458481137638,3.046087669157707,4.524532799594553,0.05389427046383373,0.16416667269813434,0.22218735483223773,0.7106547882770416,2022-01-03,2021-01-03,2022-01-02
CDARMEC LX Equity,0.111337801048195,259,1.67,STRAT2,1.1656503923449908,-0.4296006018954504,0.5410916673399102,0.03675946873428456,0.162399010286684,0.162399010286684,0.03784434614100357,0.15469825895811806,0.1226352494860364,0.01658139770080813,2.495656687609539,4.238003126899315,0.04579352558155143,0.11428491836681731,0.4752909979537181,0.5410916673399102,2022-01-03,2021-01-03,2022-01-02
NORMABI LX Equity,0.07306110153295767,259,1.18,STRAT2,0.5961545317402602,0.05805413539127735,0.24534797006293266,0.3352821390453928,0.11779534066447454,0.11779534066447454,0.2432321888733451,-0.21469485967035273,-0.10712555890465633,0.06469411365945732,1.5378763432460298,2.549008233903279,0.06498681174458175,0.09994168040497553,0.17411611017432316,0.24534797006293266,2022-01-03,2021-01-03,2022-01-02
BPAIELI LX Equity,0.05129778668797457,259,1.57,STRAT2,0.25585054362566434,-0.3300792269389755,0.027393701664371432,0.09690068077936627,0.326505510971694,0.326505510971694,0.1981890552792086,-0.00023054651245468794,0.14208324645448278,0.01368873270559634,2.5624712196384176,4.1949116068454355,0.02305064176083113,0.05906660610632519,0.8974005191354233,0.027393701664371432,2022-01-03,2021-01-03,2022-01-02
LUMNUDE LX Equity,0.08468078263884517,259,2.85,STRAT2,0.7722099241836434,-1.6039528263818563,-0.03267684130554592,0.03802631994868983,0.11061503016785254,0.11061503016785254,0.0418488096977534,0.06216140074204857,-0.3770828053487203,0.028949721172568332,2.047898573038535,2.8128587208375366,0.0428387755085906,0.08772946723476083,0.9242733981717612,-0.03267684130554592,2022-01-03,2021-01-03,2022-01-02
TFREEUA ID Equity,0.04214378213691551,259,2.02,STRAT2,0.11540207068636142,-0.7779254142431132,-0.17413649684214288,0.07099682391579439,0.03437103785744187,0.03437103785744187,0.16461925957455478,-0.03864260473433312,0.3015899140516003,0.013988736756388565,2.352659124741504,5.034077037031179,0.020332657133201936,0.047835811334667966,0.30876464049185337,-0.17413649684214288,2022-01-03,2021-01-03,2022-01-02
CBMREAB SM Equity,-0.0036175279070707715,259,1.06,STRAT2,-0.6033032054041328,0.1774797853390473,-0.507394117629334,0.23578201034774765,0.3011453426035555,0.3011453426035555,0.6133164426579869,-0.23434687103852236,-0.9950184201729947,0.011445724387313616,0.8433871742984023,1.0374247329994293,0.01812432823729663,0.015285825978110346,4.384099556174062,-0.507394117629334,2022-01-03,2021-01-03,2022-01-02
R4PEGAS SM Equity,-0.009308785779489409,259,1.12,STRAT2,-0.6963166513896658,0.11776696036516222,-0.5827277341163216,0.1757372185023224,0.2787661117789125,0.2787661117789125,0.5609357762567533,-0.15722295123741903,-0.12341381041644606,0.018009320378177596,0.3236648984393207,0.46495452443859947,0.014770203153986085,0.004780596303763041,2.8496664250487687,-0.5827277341163216,2022-01-03,2021-01-03,2022-01-02
MEDMORL ID Equity,0.05650389400084517,259,3.39,STRAT2,0.41827965502947706,-2.1413682511468215,-0.49887963019503695,-0.08468018593846818,0.8591770667298286,0.8591770667298286,-0.03990994712677557,-0.12481235569171722,-0.08742688946738822,0.09267506532645264,0.49699204137005004,0.6549853673949645,0.10003143777085775,0.049714828458919724,1.8482723641478245,-0.49887963019503695,2022-01-03,2021-01-03,2022-01-02
EXCRISA LX Equity,-0.026193714416428312,259,1.37,STRAT2,-0.9653849319340415,-0.13103647702602542,-0.7210913158988468,0.1368562341529095,0.18720629337932454,0.18720629337932454,0.20050910851536208,-0.15876692200992548,-0.007373890049521707,0.042648458731049166,-0.47303382297460056,-0.732406934301315,0.03217854032595715,-0.01522153794812986,1.1231057414780299,-0.7210913158988468,2022-01-03,2021-01-03,2022-01-02
PDAIEUR LX Equity,-0.02888775650793914,259,1.56,STRAT2,-1.0199297155105806,-0.32012708944332796,-0.7646930176275794,-0.006246937082243582,-0.16903195927609163,-0.16903195927609163,-0.01000786606338869,-0.0620280457793041,-0.5179814652031793,0.054621765472657735,-0.9986591275636061,-1.2932661634901457,0.029428051531167305,-0.02938859226801238,1.3914177619123729,-0.7646930176275794,2022-01-03,2021-01-03,2022-01-02
DBMSI4C LX Equity,-0.059744612953347924,259,1.6,STRAT2,-1.4970394163675884,-0.35993563942591805,-1.1085346457223653,0.33094714231345707,0.3300766978293965,0.3300766978293965,0.3153848303351298,-0.38106478289190426,-0.9778527509264219,0.08671669772172286,-0.6713297473441742,-0.7853759173125394,0.04947134244628229,-0.03321158382523981,3.8666016035689967,-1.1085346457223653,2022-01-03,2021-01-03,2022-01-02
EFEODAE LX Equity,-0.05427803801308876,259,4.09,STRAT2,-1.3986507042879692,-2.838017875842147,-1.6927547617005911,0.18842750994675017,-0.21576598436626104,-0.21576598436626104,0.12953367099235652,-0.3040727745274898,-0.26731680728082685,0.06738374736984776,-0.571175790070964,-0.8373385528688504,0.06858000238408435,-0.03917123704479797,0.6998013177709725,-1.6927547617005911,2022-01-03,2021-01-03,2022-01-02
HELIUMF LX Equity,0.046935111762867056,259,,STRAT2,0.18763191773696739,,0.056144881853987964,0.037724852738139206,-0.0776330049867489,-0.0776330049867489,0.1789089593681723,-0.007970657366529132,-0.4666869930767029,0.005008761510509108,5.02559933630145,6.414081801851922,0.009941028617959325,0.049959626824570114,3.574812877140465,0.056144881853987964,2022-01-03,2021-01-03,2022-01-02
HFHPERC LX Equity,0.09577575284795205,259,,STRAT2,0.9200806017230114,,0.4774484559345233,0.08456398535794207,-0.06685523542097258,-0.06685523542097258,0.21765245498547675,-0.027866663732423858,-0.8787014913713829,0.010745556971624604,5.598880949096462,6.346440123117393,0.01831714286690098,0.10255550223937004,4.328302284411864,0.4774484559345233,2022-01-03,2021-01-03,2022-01-02
HFHSELA LX Equity,0.10666427228997089,259,,STRAT2,1.0788967912540137,,0.5803448082884256,0.08817682962588214,-0.06017134105587936,-0.06017134105587936,0.21240345292909923,-0.026076423943245608,-0.3661701973090138,0.009680561433951462,5.811126130927154,7.17925513487952,0.019571709807161605,0.11373367428732006,4.566448042487404,0.5803448082884256,2022-01-03,2021-01-03,2022-01-02
PRATLSB LX Equity,0.09919202452516415,259,,STRAT2,1.037708619215592,,0.3151884603065427,0.10371527639499875,0.9986913379011592,0.9986913379011592,0.051598711740403425,0.008453401442070962,0.3374323899470878,0.06562645841980186,1.1344824506024245,1.8652884036037278,0.09476320285145497,0.1075071905978533,1.564575561886234,0.3151884603065427,2022-01-03,2021-01-03,2022-01-02
