Date,XDWD GY Equity_weight,EUNH GY Equity_weight,XBLC GY Equity_weight
2019-03-19,0.5555555555555555,0.19451301821878322,0.24993142622566122
2019-06-14,0.5555555555555556,0.19779381908806384,0.2466506253563806
2019-09-11,0.5555555555555555,0.18496408003278136,0.2594803644116631
2019-12-09,0.5555555555555555,0.17720519003912552,0.267239254405319
2020-03-05,0.5555555555555556,0.17902884566540883,0.26541559877903564
2020-06-02,0.5555555555555556,0.2406968538075936,0.20374759063685086
2020-08-28,0.5555555555555555,0.24482014933590052,0.1996242951085439
2020-11-25,0.5555555555555556,0.24694875296645757,0.19749569147798687
